Datetime (UTC),P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m
2023-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,16.53,2.14
2023-07-15 01:00:00,0.0,0.0,0.0,0.0,0.0,16.2,2.34
2023-07-15 02:00:00,0.0,0.0,0.0,0.0,0.0,16.18,2.41
2023-07-15 03:00:00,0.0,0.0,5.53,0.08,0.45,16.31,2.55
2023-07-15 04:00:00,116.33,111.11,51.83,1.2,8.63,16.5,2.55
2023-07-15 05:00:00,207.23,198.28,74.24,3.04,17.54,18.23,2.34
2023-07-15 06:00:00,272.57,270.25,84.17,5.15,26.86,21.85,2.21
2023-07-15 07:00:00,320.26,313.97,98.89,7.1,36.22,24.39,3.03
2023-07-15 08:00:00,356.71,361.35,98.41,8.88,45.17,26.73,3.45
2023-07-15 09:00:00,380.61,382.78,108.69,10.16,53.01,28.74,3.93
2023-07-15 10:00:00,382.72,363.27,131.87,10.48,58.57,30.28,4.55
2023-07-15 11:00:00,383.42,308.68,189.42,10.23,60.36,31.28,4.83
2023-07-15 12:00:00,358.94,312.2,156.56,9.69,57.7,31.89,4.55
2023-07-15 13:00:00,346.23,293.32,162.9,9.05,51.57,32.32,3.93
2023-07-15 14:00:00,320.48,272.72,154.21,7.94,43.43,32.83,3.59
2023-07-15 15:00:00,247.55,226.01,109.79,5.67,34.35,33.24,3.72
2023-07-15 16:00:00,162.37,133.16,94.63,3.26,24.97,32.91,4.41
2023-07-15 17:00:00,75.23,52.71,62.43,1.39,15.7,29.81,3.86
2023-07-15 18:00:00,58.35,63.0,32.83,0.69,6.91,27.61,3.93
2023-07-15 19:00:00,0.0,0.0,0.0,0.0,-1.08,25.93,2.41
2023-07-15 20:00:00,0.0,0.0,0.0,0.0,0.0,24.28,2.34
2023-07-15 21:00:00,0.0,0.0,0.0,0.0,0.0,22.51,2.34
2023-07-15 22:00:00,0.0,0.0,0.0,0.0,0.0,21.74,2.21
2023-07-15 23:00:00,0.0,0.0,0.0,0.0,0.0,21.4,2.28
2023-07-16 00:00:00,0.0,0.0,0.0,0.0,0.0,20.79,2.9
2023-07-16 01:00:00,0.0,0.0,0.0,0.0,0.0,19.8,3.38
2023-07-16 02:00:00,0.0,0.0,0.0,0.0,0.0,19.32,3.93
2023-07-16 03:00:00,0.0,0.0,4.28,0.06,0.3,18.84,4.34
2023-07-16 04:00:00,62.5,52.39,43.07,0.83,8.49,18.41,4.34
2023-07-16 05:00:00,179.43,153.49,82.91,2.7,17.41,18.21,4.21
2023-07-16 06:00:00,255.59,209.78,114.7,4.69,26.73,18.7,4.48
2023-07-16 07:00:00,310.79,258.01,129.6,6.55,36.09,19.13,4.97
2023-07-16 08:00:00,347.25,312.54,118.54,8.2,45.03,20.23,4.9
2023-07-16 09:00:00,374.95,329.3,134.99,9.4,52.86,21.21,5.17
2023-07-16 10:00:00,395.43,320.21,169.68,10.1,58.41,22.1,5.52
2023-07-16 11:00:00,398.58,347.89,146.59,10.52,60.2,22.95,6.0
2023-07-16 12:00:00,383.79,325.89,152.94,9.99,57.56,23.74,6.0
2023-07-16 13:00:00,347.62,263.69,173.63,8.55,51.44,24.25,5.72
2023-07-16 14:00:00,336.65,286.65,140.57,8.05,43.32,24.36,5.38
2023-07-16 15:00:00,285.29,258.0,110.21,6.28,34.25,24.63,5.17
2023-07-16 16:00:00,220.03,194.85,96.89,4.19,24.87,24.65,4.76
2023-07-16 17:00:00,159.77,142.42,78.37,2.45,15.6,24.36,4.21
2023-07-16 18:00:00,72.69,73.01,40.32,0.8,6.8,23.79,3.1
2023-07-16 19:00:00,0.0,0.0,0.0,0.0,-1.2,22.53,1.72
2023-07-16 20:00:00,0.0,0.0,0.0,0.0,0.0,21.02,1.93
2023-07-16 21:00:00,0.0,0.0,0.0,0.0,0.0,19.8,2.41
2023-07-16 22:00:00,0.0,0.0,0.0,0.0,0.0,19.09,2.83
2023-07-16 23:00:00,0.0,0.0,0.0,0.0,0.0,18.48,2.48
