,temperature_2m,wind_speed_10m,wind_direction_10m,cloud_cover,shortwave_radiation,precipitation,Price (EUR/MWhe),P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Datetime (UTC),hour,day_of_week,month,is_weekend,price_lag_1h,price_lag_24h,price_lag_168h,P_lag_1h,P_lag_24h
1453,18.7,12.5,219,100,534.0,0.0,93.51,197.21,134.3,131.21,6.38,40.03,19.23,3.38,2023-08-30 13:00:00,13,2,8,0,91.05,112.31,103.7,212.93,172.61
1454,18.6,11.8,232,100,349.0,0.0,97.86,156.11,105.42,112.04,4.86,32.59,19.24,3.66,2023-08-30 14:00:00,14,2,8,0,93.51,120.65,113.21,197.21,150.63
1455,18.4,13.0,231,93,236.0,0.1,116.27,117.96,100.05,76.89,3.74,23.93,18.85,3.86,2023-08-30 15:00:00,15,2,8,0,97.86,142.07,134.36,156.11,119.36
1456,17.3,10.4,214,89,148.0,0.0,140.03,71.34,58.93,59.15,1.99,14.68,18.61,3.45,2023-08-30 16:00:00,16,2,8,0,116.27,158.33,192.3,117.96,62.0
1457,15.9,10.0,232,94,79.0,0.1,169.47,12.21,16.97,16.26,0.39,5.29,17.05,3.72,2023-08-30 17:00:00,17,2,8,0,140.03,174.68,244.19,71.34,19.83
1458,15.5,5.6,225,100,36.0,0.0,165.55,0.0,0.0,0.0,0.0,-3.83,15.37,3.1,2023-08-30 18:00:00,18,2,8,0,169.47,167.74,258.35,12.21,0.0
1459,13.3,15.6,278,100,0.0,7.5,137.42,0.0,0.0,0.0,0.0,0.0,15.3,2.34,2023-08-30 19:00:00,19,2,8,0,165.55,142.18,216.42,0.0,0.0
1460,12.2,8.4,277,100,0.0,2.0,121.31,0.0,0.0,0.0,0.0,0.0,14.53,2.34,2023-08-30 20:00:00,20,2,8,0,137.42,126.04,164.32,0.0,0.0
1461,11.8,9.2,222,100,0.0,2.1,103.46,0.0,0.0,0.0,0.0,0.0,13.76,2.69,2023-08-30 21:00:00,21,2,8,0,121.31,106.9,133.92,0.0,0.0
1462,11.2,9.9,260,100,0.0,0.9,98.3,0.0,0.0,0.0,0.0,0.0,13.35,2.97,2023-08-30 22:00:00,22,2,8,0,103.46,100.58,132.1,0.0,0.0
1463,10.6,11.9,267,62,0.0,0.0,92.92,0.0,0.0,0.0,0.0,0.0,12.75,3.03,2023-08-30 23:00:00,23,2,8,0,98.3,98.11,121.52,0.0,0.0
1464,10.8,8.3,252,81,0.0,0.0,91.2,0.0,0.0,0.0,0.0,0.0,12.32,3.24,2023-08-31 00:00:00,0,3,8,0,92.92,95.13,115.2,0.0,0.0
1465,10.8,9.4,247,91,0.0,0.0,90.07,0.0,0.0,0.0,0.0,0.0,11.86,3.24,2023-08-31 01:00:00,1,3,8,0,91.2,94.78,110.7,0.0,0.0
1466,11.0,10.4,256,100,0.0,0.0,89.05,0.0,0.0,0.0,0.0,0.0,11.54,3.17,2023-08-31 02:00:00,2,3,8,0,90.07,96.48,116.96,0.0,0.0
1467,10.9,8.6,248,100,0.0,0.1,93.71,0.0,0.0,0.0,0.0,0.0,11.16,3.1,2023-08-31 03:00:00,3,3,8,0,89.05,99.84,128.34,0.0,0.0
1468,10.6,9.2,244,92,0.0,0.0,107.7,0.0,0.0,0.0,0.0,-0.66,10.91,3.03,2023-08-31 04:00:00,4,3,8,0,93.71,127.36,154.98,0.0,0.0
1469,10.4,10.5,248,100,3.0,0.1,133.7,45.8,41.91,39.78,1.05,8.61,10.51,3.03,2023-08-31 05:00:00,5,3,8,0,107.7,144.53,163.12,0.0,53.2
1470,10.8,12.2,242,99,47.0,0.0,123.7,84.67,32.32,88.97,1.96,17.99,11.22,3.93,2023-08-31 06:00:00,6,3,8,0,133.7,140.36,158.77,45.8,105.02
1471,11.8,13.5,241,65,137.0,0.0,114.46,147.96,80.74,119.12,3.91,27.06,12.12,3.86,2023-08-31 07:00:00,7,3,8,0,123.7,123.54,131.99,84.67,150.18
1472,12.9,14.8,244,71,266.0,0.0,99.92,180.73,65.88,167.15,4.48,35.32,13.33,3.86,2023-08-31 08:00:00,8,3,8,0,114.46,112.46,117.06,147.96,197.68
1473,13.6,15.3,255,76,280.0,0.0,92.88,235.66,130.93,170.76,6.93,42.07,14.02,4.07,2023-08-31 09:00:00,9,3,8,0,99.92,100.92,112.32,180.73,219.64
1474,14.7,15.5,245,75,441.0,0.0,88.35,273.47,138.22,207.92,7.99,46.4,15.22,4.28,2023-08-31 10:00:00,10,3,8,0,92.88,97.21,110.75,235.66,244.58
1475,15.4,17.3,249,74,518.0,0.0,82.46,231.26,117.65,178.3,6.81,47.49,16.04,4.48,2023-08-31 11:00:00,11,3,8,0,88.35,92.49,109.12,273.47,237.87
1476,16.0,18.6,252,56,495.0,0.0,81.1,229.17,152.86,145.61,7.51,45.06,16.37,4.55,2023-08-31 12:00:00,12,3,8,0,82.46,91.05,110.5,231.26,212.93
1477,16.4,18.1,253,48,544.0,0.0,82.98,198.71,154.72,112.43,6.84,39.67,16.86,4.69,2023-08-31 13:00:00,13,3,8,0,81.1,93.51,115.24,229.17,197.21
1478,16.9,16.6,248,61,558.0,0.0,87.76,155.59,111.92,104.57,5.0,32.24,17.1,4.55,2023-08-31 14:00:00,14,3,8,0,82.98,97.86,124.47,198.71,156.11
1479,16.7,16.3,245,100,405.0,0.0,101.33,120.04,103.49,76.19,3.87,23.6,16.98,4.55,2023-08-31 15:00:00,15,3,8,0,87.76,116.27,154.37,155.59,117.96
1480,16.3,14.7,242,97,272.0,0.0,120.67,56.36,36.23,57.34,1.54,14.35,16.82,4.34,2023-08-31 16:00:00,16,3,8,0,101.33,140.03,195.79,120.04,71.34
1481,15.5,10.8,240,75,185.0,0.0,146.09,15.21,21.67,17.79,0.45,4.96,15.37,3.45,2023-08-31 17:00:00,17,3,8,0,120.67,169.47,247.23,56.36,12.21
1482,13.9,10.0,255,94,44.0,0.0,141.53,0.0,0.0,0.0,0.0,0.0,14.39,3.17,2023-08-31 18:00:00,18,3,8,0,146.09,165.55,237.57,15.21,0.0
1483,13.7,8.4,263,60,0.0,0.0,125.05,0.0,0.0,0.0,0.0,0.0,13.66,2.41,2023-08-31 19:00:00,19,3,8,0,141.53,137.42,181.78,0.0,0.0
1484,13.4,5.9,259,100,0.0,0.0,111.25,0.0,0.0,0.0,0.0,0.0,13.18,2.41,2023-08-31 20:00:00,20,3,8,0,125.05,121.31,152.28,0.0,0.0
1485,12.2,3.6,276,96,0.0,0.0,100.72,0.0,0.0,0.0,0.0,0.0,12.79,2.41,2023-08-31 21:00:00,21,3,8,0,111.25,103.46,129.2,0.0,0.0
1486,12.0,2.7,247,100,0.0,0.0,100.5,0.0,0.0,0.0,0.0,0.0,12.7,2.34,2023-08-31 22:00:00,22,3,8,0,100.72,98.3,107.73,0.0,0.0
1487,11.2,3.1,216,39,0.0,0.0,95.75,0.0,0.0,0.0,0.0,0.0,12.45,2.21,2023-08-31 23:00:00,23,3,8,0,100.5,92.92,99.1,0.0,0.0
1488,9.9,3.2,153,88,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,12.26,2.07,2023-09-01 00:00:00,0,4,9,0,95.75,91.2,98.32,0.0,0.0
1489,9.1,3.3,174,91,0.0,0.0,93.14,0.0,0.0,0.0,0.0,0.0,11.78,1.72,2023-09-01 01:00:00,1,4,9,0,93.0,90.07,96.34,0.0,0.0
1490,8.7,2.9,180,83,0.0,0.0,93.47,0.0,0.0,0.0,0.0,0.0,11.26,1.72,2023-09-01 02:00:00,2,4,9,0,93.14,89.05,98.21,0.0,0.0
1491,9.0,3.8,131,98,0.0,0.0,97.12,0.0,0.0,0.0,0.0,0.0,11.09,1.66,2023-09-01 03:00:00,3,4,9,0,93.47,93.71,105.59,0.0,0.0
1492,9.9,3.6,135,99,0.0,0.0,113.4,0.0,0.0,0.0,0.0,-0.9,11.24,1.59,2023-09-01 04:00:00,4,4,9,0,97.12,107.7,123.82,0.0,0.0
1493,10.2,2.3,129,100,1.0,0.0,134.37,17.54,12.2,25.33,0.51,8.38,11.39,1.52,2023-09-01 05:00:00,5,4,9,0,113.4,133.7,139.79,0.0,45.8
1494,10.9,3.3,139,100,23.0,0.0,128.17,31.82,9.94,44.52,0.85,17.76,12.47,1.31,2023-09-01 06:00:00,6,4,9,0,134.37,123.7,140.54,17.54,84.67
1495,12.1,4.1,142,100,84.0,0.0,118.61,54.15,16.89,65.62,1.4,26.82,13.52,1.31,2023-09-01 07:00:00,7,4,9,0,128.17,114.46,126.5,31.82,147.96
1496,12.6,4.9,163,99,136.0,0.0,108.32,125.08,40.35,127.58,3.1,35.05,14.41,2.14,2023-09-01 08:00:00,8,4,9,0,118.61,99.92,114.28,54.15,180.73
1497,14.0,9.0,185,100,152.0,0.0,102.07,197.58,93.15,164.22,5.57,41.77,15.71,2.69,2023-09-01 09:00:00,9,4,9,0,108.32,92.88,107.16,125.08,235.66
1498,15.3,9.5,191,100,152.0,0.0,96.91,209.05,45.69,220.86,4.84,46.07,17.32,3.17,2023-09-01 10:00:00,10,4,9,0,102.07,88.35,100.22,197.58,273.47
1499,16.1,10.3,209,100,216.0,0.1,94.35,157.7,5.6,197.91,3.05,47.13,18.23,3.31,2023-09-01 11:00:00,11,4,9,0,96.91,82.46,98.14,209.05,231.26
1500,15.5,10.0,206,100,152.0,0.9,94.11,91.15,1.28,123.9,1.82,44.69,18.26,3.45,2023-09-01 12:00:00,12,4,9,0,94.35,81.1,94.77,157.7,229.17
1501,15.3,9.5,205,100,117.0,1.3,97.04,55.95,1.32,81.8,1.22,39.32,17.64,2.48,2023-09-01 13:00:00,13,4,9,0,94.11,82.98,96.54,91.15,198.71
1502,15.2,5.8,184,100,68.0,2.8,100.78,28.42,0.2,48.44,0.7,31.9,16.8,2.07,2023-09-01 14:00:00,14,4,9,0,97.04,87.76,105.14,55.95,155.59
1503,15.1,4.3,180,100,47.0,3.4,114.69,11.25,0.05,25.32,0.37,23.26,16.61,1.93,2023-09-01 15:00:00,15,4,9,0,100.78,101.33,122.01,28.42,120.04
1504,15.2,5.7,198,100,38.0,1.3,129.57,2.37,0.14,10.86,0.16,14.02,16.58,1.17,2023-09-01 16:00:00,16,4,9,0,114.69,120.67,148.73,11.25,56.36
1505,15.1,3.9,236,100,19.0,0.6,152.73,0.17,3.54,4.04,0.09,4.63,16.43,0.76,2023-09-01 17:00:00,17,4,9,0,129.57,146.09,168.27,2.37,15.21
1506,15.1,3.4,238,100,5.0,0.3,148.17,0.0,0.0,0.0,0.0,0.0,16.25,0.76,2023-09-01 18:00:00,18,4,9,0,152.73,141.53,163.24,0.17,0.0
1507,15.2,5.2,258,100,0.0,1.1,129.12,0.0,0.0,0.0,0.0,0.0,15.75,0.48,2023-09-01 19:00:00,19,4,9,0,148.17,125.05,144.68,0.0,0.0
1508,14.9,5.6,285,100,0.0,0.0,117.95,0.0,0.0,0.0,0.0,0.0,15.41,0.9,2023-09-01 20:00:00,20,4,9,0,129.12,111.25,132.06,0.0,0.0
1509,14.3,5.2,295,89,0.0,0.0,110.8,0.0,0.0,0.0,0.0,0.0,14.83,1.1,2023-09-01 21:00:00,21,4,9,0,117.95,100.72,112.49,0.0,0.0
1510,13.9,6.4,297,100,0.0,0.0,106.18,0.0,0.0,0.0,0.0,0.0,14.48,1.31,2023-09-01 22:00:00,22,4,9,0,110.8,100.5,110.27,0.0,0.0
1511,13.1,3.7,299,55,0.0,0.0,101.3,0.0,0.0,0.0,0.0,0.0,14.08,1.17,2023-09-01 23:00:00,23,4,9,0,106.18,95.75,103.92,0.0,0.0
1512,12.3,4.3,294,78,0.0,0.0,97.94,0.0,0.0,0.0,0.0,0.0,13.71,0.97,2023-09-02 00:00:00,0,5,9,1,101.3,93.0,99.98,0.0,0.0
1513,12.3,4.6,315,79,0.0,0.0,95.71,0.0,0.0,0.0,0.0,0.0,13.21,0.9,2023-09-02 01:00:00,1,5,9,1,97.94,93.14,97.88,0.0,0.0
1514,12.5,3.1,324,90,0.0,0.0,95.83,0.0,0.0,0.0,0.0,0.0,12.84,0.83,2023-09-02 02:00:00,2,5,9,1,95.71,93.47,97.98,0.0,0.0
1515,12.1,3.4,212,91,0.0,0.0,98.01,0.0,0.0,0.0,0.0,0.0,12.57,0.76,2023-09-02 03:00:00,3,5,9,1,95.83,97.12,97.27,0.0,0.0
1516,11.9,1.5,225,97,0.0,0.0,100.96,0.0,0.0,0.0,0.0,-1.14,12.48,0.69,2023-09-02 04:00:00,4,5,9,1,98.01,113.4,98.23,0.0,0.0
1517,11.9,2.3,219,90,3.0,0.0,103.96,16.64,0.0,32.55,0.47,8.15,13.07,0.97,2023-09-02 05:00:00,5,5,9,1,100.96,134.37,98.99,0.0,17.54
1518,13.0,1.0,135,100,39.0,0.0,102.01,72.25,6.37,96.17,1.52,17.53,13.37,0.9,2023-09-02 06:00:00,6,5,9,1,103.96,128.17,100.2,16.64,31.82
1519,14.0,3.6,174,100,86.0,0.0,96.16,122.13,14.99,147.08,2.54,26.58,14.07,1.1,2023-09-02 07:00:00,7,5,9,1,102.01,118.61,93.79,72.25,54.15
1520,15.0,3.3,174,99,180.0,0.0,89.39,185.72,36.55,202.97,4.13,34.79,15.37,1.24,2023-09-02 08:00:00,8,5,9,1,96.16,108.32,86.58,122.13,125.08
1521,15.5,4.0,153,100,355.0,0.0,81.25,199.36,75.97,184.44,5.34,41.46,16.77,1.45,2023-09-02 09:00:00,9,5,9,1,89.39,102.07,78.3,185.72,197.58
1522,17.7,0.8,153,100,487.0,0.0,77.09,236.14,115.69,193.92,7.08,45.73,18.24,1.17,2023-09-02 10:00:00,10,5,9,1,81.25,96.91,61.04,199.36,209.05
1523,18.8,2.5,135,100,574.0,0.0,66.21,195.17,131.32,132.43,6.69,46.76,19.57,0.9,2023-09-02 11:00:00,11,5,9,1,77.09,94.35,43.12,236.14,157.7
1524,19.8,4.1,135,100,528.0,0.0,54.44,202.82,124.13,150.6,6.71,44.32,20.42,0.76,2023-09-02 12:00:00,12,5,9,1,66.21,94.11,46.7,195.17,91.15
1525,20.4,2.3,162,100,613.0,0.0,69.59,174.87,139.49,107.13,6.39,38.95,21.13,0.76,2023-09-02 13:00:00,13,5,9,1,54.44,97.04,66.77,202.82,55.95
1526,20.6,1.6,207,100,499.0,0.0,80.84,153.12,110.39,110.81,5.19,31.55,21.5,0.69,2023-09-02 14:00:00,14,5,9,1,69.59,100.78,83.32,174.87,28.42
1527,21.6,1.6,297,100,359.0,0.0,94.97,106.1,64.6,96.04,3.2,22.92,21.77,0.76,2023-09-02 15:00:00,15,5,9,1,80.84,114.69,98.4,153.12,11.25
1528,21.1,3.3,276,100,249.0,0.0,111.91,55.33,31.43,62.34,1.54,13.68,21.66,0.9,2023-09-02 16:00:00,16,5,9,1,94.97,129.57,111.06,106.1,2.37
1529,20.3,2.7,337,100,131.0,0.0,123.67,8.29,9.82,15.73,0.31,4.3,21.04,0.69,2023-09-02 17:00:00,17,5,9,1,111.91,152.73,128.81,55.33,0.17
1530,18.5,3.5,336,60,40.0,0.0,128.3,0.0,0.0,0.0,0.0,0.0,19.52,1.03,2023-09-02 18:00:00,18,5,9,1,123.67,148.17,137.51,8.29,0.0
1531,17.8,3.7,349,93,0.0,0.0,119.71,0.0,0.0,0.0,0.0,0.0,17.81,1.24,2023-09-02 19:00:00,19,5,9,1,128.3,129.12,135.02,0.0,0.0
1532,17.0,4.5,346,74,0.0,0.0,110.59,0.0,0.0,0.0,0.0,0.0,17.1,1.17,2023-09-02 20:00:00,20,5,9,1,119.71,117.95,125.16,0.0,0.0
1533,16.1,4.7,337,100,0.0,0.0,100.37,0.0,0.0,0.0,0.0,0.0,17.52,0.76,2023-09-02 21:00:00,21,5,9,1,110.59,110.8,112.47,0.0,0.0
1534,15.6,5.8,330,100,0.0,0.0,103.18,0.0,0.0,0.0,0.0,0.0,17.42,0.34,2023-09-02 22:00:00,22,5,9,1,100.37,106.18,104.51,0.0,0.0
1535,15.6,5.8,330,100,0.0,0.0,99.07,0.0,0.0,0.0,0.0,0.0,15.55,1.1,2023-09-02 23:00:00,23,5,9,1,103.18,101.3,99.66,0.0,0.0
1536,14.7,7.2,333,100,0.0,0.0,97.55,0.0,0.0,0.0,0.0,0.0,14.17,1.52,2023-09-03 00:00:00,0,6,9,1,99.07,97.94,96.49,0.0,0.0
1537,14.7,5.8,330,100,0.0,0.0,97.23,0.0,0.0,0.0,0.0,0.0,14.12,1.38,2023-09-03 01:00:00,1,6,9,1,97.55,95.71,95.94,0.0,0.0
1538,14.8,6.4,344,100,0.0,0.0,96.7,0.0,0.0,0.0,0.0,0.0,13.96,1.31,2023-09-03 02:00:00,2,6,9,1,97.23,95.83,96.72,0.0,0.0
1539,14.6,5.5,337,100,0.0,0.0,95.79,0.0,0.0,0.0,0.0,0.0,13.63,1.45,2023-09-03 03:00:00,3,6,9,1,96.7,98.01,96.98,0.0,0.0
1540,14.3,6.5,354,100,0.0,0.0,96.06,0.0,0.0,0.0,0.0,-1.37,13.54,1.38,2023-09-03 04:00:00,4,6,9,1,95.79,100.96,98.99,0.0,0.0
1541,14.1,4.2,340,100,2.0,0.0,92.62,28.34,9.36,41.9,0.71,7.92,13.61,1.52,2023-09-03 05:00:00,5,6,9,1,96.06,103.96,98.96,0.0,16.64
1542,14.8,7.2,354,100,40.0,0.0,85.57,71.53,12.01,91.67,1.59,17.3,14.75,1.66,2023-09-03 06:00:00,6,6,9,1,92.62,102.01,96.74,28.34,72.25
1543,15.3,8.8,351,100,105.0,0.0,79.85,142.59,39.83,151.35,3.35,26.33,15.23,1.86,2023-09-03 07:00:00,7,6,9,1,85.57,96.16,93.58,71.53,122.13
1544,15.8,8.3,358,100,264.0,0.0,65.1,182.7,60.72,179.53,4.62,34.51,16.3,1.79,2023-09-03 08:00:00,8,6,9,1,79.85,89.39,86.86,142.59,185.72
1545,17.1,6.8,18,100,405.0,0.0,52.18,215.51,65.69,213.4,5.47,41.16,17.36,1.79,2023-09-03 09:00:00,9,6,9,1,65.1,81.25,86.15,182.7,199.36
1546,18.1,5.4,8,100,468.0,0.0,32.29,251.28,94.48,231.12,6.94,45.38,18.07,1.45,2023-09-03 10:00:00,10,6,9,1,52.18,77.09,84.02,215.51,236.14
1547,18.4,3.7,331,100,510.0,0.0,24.43,255.74,108.22,225.23,7.44,46.39,18.83,1.45,2023-09-03 11:00:00,11,6,9,1,32.29,66.21,76.89,251.28,195.17
1548,19.4,4.3,318,100,482.0,0.0,19.04,227.2,147.02,157.64,7.8,43.95,19.38,1.93,2023-09-03 12:00:00,12,6,9,1,24.43,54.44,75.77,255.74,202.82
1549,19.7,7.3,340,100,544.0,0.0,27.25,208.42,138.99,145.71,7.15,38.59,19.89,2.41,2023-09-03 13:00:00,13,6,9,1,19.04,69.59,81.12,227.2,174.87
1550,20.2,8.3,2,100,486.0,0.0,53.82,166.02,126.78,111.09,5.83,31.2,20.1,2.62,2023-09-03 14:00:00,14,6,9,1,27.25,80.84,90.99,208.42,153.12
1551,19.9,8.8,9,100,365.0,0.0,84.63,114.97,110.86,70.7,4.17,22.58,20.02,2.41,2023-09-03 15:00:00,15,6,9,1,53.82,94.97,104.05,166.02,106.1
1552,19.2,7.6,8,100,236.0,0.0,108.25,68.86,37.52,74.37,1.85,13.35,19.69,2.07,2023-09-03 16:00:00,16,6,9,1,84.63,111.91,121.94,114.97,55.33
1553,18.1,4.7,360,100,122.0,0.0,122.68,12.11,9.51,21.66,0.39,3.96,18.93,1.45,2023-09-03 17:00:00,17,6,9,1,108.25,123.67,134.47,68.86,8.29
1554,16.3,4.4,9,100,34.0,0.0,132.62,0.0,0.0,0.0,0.0,0.0,17.67,1.31,2023-09-03 18:00:00,18,6,9,1,122.68,128.3,132.04,12.11,0.0
1555,15.1,4.6,18,100,0.0,0.0,121.05,0.0,0.0,0.0,0.0,0.0,16.08,1.1,2023-09-03 19:00:00,19,6,9,1,132.62,119.71,129.02,0.0,0.0
1556,14.5,5.1,356,100,0.0,0.0,112.14,0.0,0.0,0.0,0.0,0.0,15.35,1.1,2023-09-03 20:00:00,20,6,9,1,121.05,110.59,122.06,0.0,0.0
1557,13.9,3.8,17,100,0.0,0.0,100.66,0.0,0.0,0.0,0.0,0.0,14.86,1.1,2023-09-03 21:00:00,21,6,9,1,112.14,100.37,108.17,0.0,0.0
1558,13.6,3.1,21,100,0.0,0.0,98.9,0.0,0.0,0.0,0.0,0.0,14.42,1.1,2023-09-03 22:00:00,22,6,9,1,100.66,103.18,95.75,0.0,0.0
1559,13.1,4.5,29,100,0.0,0.0,93.38,0.0,0.0,0.0,0.0,0.0,15.16,0.76,2023-09-03 23:00:00,23,6,9,1,98.9,99.07,91.41,0.0,0.0
1560,12.2,3.6,53,100,0.0,0.0,91.09,0.0,0.0,0.0,0.0,0.0,14.65,0.48,2023-09-04 00:00:00,0,0,9,0,93.38,97.55,89.74,0.0,0.0
1561,11.9,4.2,59,100,0.0,0.0,90.1,0.0,0.0,0.0,0.0,0.0,13.65,0.9,2023-09-04 01:00:00,1,0,9,0,91.09,97.23,84.79,0.0,0.0
1562,11.3,5.2,65,100,0.0,0.0,90.83,0.0,0.0,0.0,0.0,0.0,12.38,1.03,2023-09-04 02:00:00,2,0,9,0,90.1,96.7,86.62,0.0,0.0
1563,10.9,4.6,72,99,0.0,0.0,100.99,0.0,0.0,0.0,0.0,0.0,11.3,1.24,2023-09-04 03:00:00,3,0,9,0,90.83,95.79,95.77,0.0,0.0
1564,10.2,4.3,66,100,0.0,0.0,127.28,0.0,0.0,0.0,0.0,-1.61,10.46,1.45,2023-09-04 04:00:00,4,0,9,0,100.99,96.06,117.59,0.0,0.0
1565,9.6,3.0,76,95,3.0,0.0,142.85,43.01,45.7,36.47,1.07,7.69,10.08,1.59,2023-09-04 05:00:00,5,0,9,0,127.28,92.62,141.99,0.0,28.34
1566,10.8,3.3,84,87,72.0,0.0,129.2,96.63,94.94,59.2,3.0,17.06,11.64,1.31,2023-09-04 06:00:00,6,0,9,0,142.85,85.57,144.83,43.01,71.53
1567,13.7,4.7,99,60,205.0,0.0,110.1,140.28,142.09,67.3,5.07,26.08,14.97,1.79,2023-09-04 07:00:00,7,0,9,0,129.2,79.85,128.45,96.63,142.59
1568,15.2,8.9,104,0,362.0,0.0,100.55,175.78,180.44,70.69,6.91,34.24,16.66,2.55,2023-09-04 08:00:00,8,0,9,0,110.1,65.1,119.61,140.28,182.7
1569,17.5,9.8,107,6,501.0,0.0,85.91,200.77,207.46,72.74,8.32,40.85,18.19,2.83,2023-09-04 09:00:00,9,0,9,0,100.55,52.18,115.05,175.78,215.51
1570,19.3,8.8,109,0,609.0,0.0,78.98,213.64,222.3,73.62,9.15,45.04,19.58,2.83,2023-09-04 10:00:00,10,0,9,0,85.91,32.29,106.72,200.77,251.28
1571,20.6,9.5,115,8,673.0,0.0,73.16,213.73,224.09,73.55,9.33,46.02,20.83,2.69,2023-09-04 11:00:00,11,0,9,0,78.98,24.43,100.8,213.64,255.74
1572,22.1,10.0,128,29,685.0,0.0,73.26,201.45,212.93,72.58,8.85,43.57,21.87,2.48,2023-09-04 12:00:00,12,0,9,0,73.16,19.04,100.24,213.73,227.2
1573,22.9,10.2,122,21,654.0,0.0,83.1,178.29,189.66,70.62,7.75,38.22,22.6,2.62,2023-09-04 13:00:00,13,0,9,0,73.26,27.25,110.74,201.45,208.42
1574,23.3,10.2,113,43,573.0,0.0,91.31,145.86,155.9,67.27,6.13,30.84,22.98,2.97,2023-09-04 14:00:00,14,0,9,0,83.1,53.82,115.38,178.29,166.02
1575,23.8,9.1,99,22,453.0,0.0,104.42,106.37,113.87,61.26,4.17,22.24,22.94,3.1,2023-09-04 15:00:00,15,0,9,0,91.31,84.63,137.56,145.86,114.97
1576,23.4,8.8,99,28,313.0,0.0,129.3,61.92,66.55,48.73,2.11,13.01,22.48,2.62,2023-09-04 16:00:00,16,0,9,0,104.42,108.25,152.22,106.37,68.86
1577,21.8,7.1,75,47,159.0,0.0,173.04,13.26,26.42,14.92,0.43,3.62,21.21,2.34,2023-09-04 17:00:00,17,0,9,0,129.3,122.68,168.68,61.92,12.11
1578,20.1,9.2,69,28,35.0,0.0,161.33,0.0,0.0,0.0,0.0,0.0,19.49,2.48,2023-09-04 18:00:00,18,0,9,0,173.04,132.62,165.01,13.26,0.0
1579,19.1,8.3,72,10,0.0,0.0,130.21,0.0,0.0,0.0,0.0,0.0,18.32,2.48,2023-09-04 19:00:00,19,0,9,0,161.33,121.05,140.8,0.0,0.0
1580,17.9,6.8,72,0,0.0,0.0,112.38,0.0,0.0,0.0,0.0,0.0,17.37,2.48,2023-09-04 20:00:00,20,0,9,0,130.21,112.14,122.59,0.0,0.0
1581,16.9,5.5,67,0,0.0,0.0,98.95,0.0,0.0,0.0,0.0,0.0,16.59,2.41,2023-09-04 21:00:00,21,0,9,0,112.38,100.66,107.75,0.0,0.0
1582,15.8,4.8,42,1,0.0,0.0,96.3,0.0,0.0,0.0,0.0,0.0,15.89,2.21,2023-09-04 22:00:00,22,0,9,0,98.95,98.9,106.08,0.0,0.0
1583,14.9,4.4,35,4,0.0,0.0,93.75,0.0,0.0,0.0,0.0,0.0,15.1,2.07,2023-09-04 23:00:00,23,0,9,0,96.3,93.38,98.99,0.0,0.0
1584,13.7,3.2,63,8,0.0,0.0,92.33,0.0,0.0,0.0,0.0,0.0,14.2,1.86,2023-09-05 00:00:00,0,1,9,0,93.75,91.09,95.77,0.0,0.0
1585,13.5,3.7,119,73,0.0,0.0,91.52,0.0,0.0,0.0,0.0,0.0,13.44,1.79,2023-09-05 01:00:00,1,1,9,0,92.33,90.1,96.01,0.0,0.0
1586,13.5,5.4,138,61,0.0,0.0,92.7,0.0,0.0,0.0,0.0,0.0,12.96,2.0,2023-09-05 02:00:00,2,1,9,0,91.52,90.83,96.2,0.0,0.0
1587,13.6,7.3,147,43,0.0,0.0,97.48,0.0,0.0,0.0,0.0,0.0,13.0,2.34,2023-09-05 03:00:00,3,1,9,0,92.7,100.99,102.16,0.0,0.0
1588,13.9,6.8,148,23,0.0,0.0,119.77,0.0,0.0,0.0,0.0,-1.85,13.15,2.48,2023-09-05 04:00:00,4,1,9,0,97.48,127.28,126.73,0.0,0.0
1589,13.9,6.7,144,10,2.0,0.0,130.25,39.93,44.31,35.04,1.04,7.46,12.99,2.21,2023-09-05 05:00:00,5,1,9,0,119.77,142.85,149.71,0.0,43.01
1590,14.4,5.9,142,7,70.0,0.0,119.56,91.05,92.85,56.67,2.96,16.83,14.11,1.52,2023-09-05 06:00:00,6,1,9,0,130.25,129.2,165.98,39.93,96.63
1591,16.3,7.7,143,2,208.0,0.0,103.45,132.84,138.81,65.15,5.02,25.83,17.87,1.17,2023-09-05 07:00:00,7,1,9,0,119.56,110.1,146.46,91.05,140.28
1592,17.7,10.0,142,23,357.0,0.0,93.83,167.04,175.71,69.54,6.85,33.97,19.73,1.52,2023-09-05 08:00:00,8,1,9,0,103.45,100.55,131.84,132.84,175.78
