Country,ISO3 Code,Datetime (UTC),Datetime (Local),Price (EUR/MWhe)
Germany,DEU,2022-08-03 15:00:00,2022-08-03 17:00:00,415.82
Germany,DEU,2022-08-03 16:00:00,2022-08-03 18:00:00,494.47
Germany,DEU,2022-08-03 17:00:00,2022-08-03 19:00:00,564.65
Germany,DEU,2022-08-03 18:00:00,2022-08-03 20:00:00,580.33
Germany,DEU,2022-08-03 19:00:00,2022-08-03 21:00:00,564.1
Germany,DEU,2022-08-03 20:00:00,2022-08-03 22:00:00,512.97
Germany,DEU,2022-08-03 21:00:00,2022-08-03 23:00:00,463.93
Germany,DEU,2022-08-03 22:00:00,2022-08-04 00:00:00,448.39
Germany,DEU,2022-08-03 23:00:00,2022-08-04 01:00:00,414.08
Germany,DEU,2022-08-04 00:00:00,2022-08-04 02:00:00,386.12
Germany,DEU,2022-08-04 01:00:00,2022-08-04 03:00:00,363.07
Germany,DEU,2022-08-04 02:00:00,2022-08-04 04:00:00,364.04
Germany,DEU,2022-08-04 03:00:00,2022-08-04 05:00:00,391.61
Germany,DEU,2022-08-04 04:00:00,2022-08-04 06:00:00,460.03
Germany,DEU,2022-08-04 05:00:00,2022-08-04 07:00:00,486.27
Germany,DEU,2022-08-04 06:00:00,2022-08-04 08:00:00,475.87
Germany,DEU,2022-08-04 07:00:00,2022-08-04 09:00:00,443.11
Germany,DEU,2022-08-04 08:00:00,2022-08-04 10:00:00,400.44
Germany,DEU,2022-08-04 09:00:00,2022-08-04 11:00:00,357.25
Germany,DEU,2022-08-04 10:00:00,2022-08-04 12:00:00,326.14
Germany,DEU,2022-08-04 11:00:00,2022-08-04 13:00:00,286.15
Germany,DEU,2022-08-04 12:00:00,2022-08-04 14:00:00,303.97
Germany,DEU,2022-08-04 13:00:00,2022-08-04 15:00:00,331.27
Germany,DEU,2022-08-04 14:00:00,2022-08-04 16:00:00,360.49
Germany,DEU,2022-08-04 15:00:00,2022-08-04 17:00:00,423.63
Germany,DEU,2022-08-04 16:00:00,2022-08-04 18:00:00,489.29
Germany,DEU,2022-08-04 17:00:00,2022-08-04 19:00:00,532.37
Germany,DEU,2022-08-04 18:00:00,2022-08-04 20:00:00,537.78
Germany,DEU,2022-08-04 19:00:00,2022-08-04 21:00:00,503.62
Germany,DEU,2022-08-04 20:00:00,2022-08-04 22:00:00,476.0
Germany,DEU,2022-08-04 21:00:00,2022-08-04 23:00:00,422.48
Germany,DEU,2022-08-04 22:00:00,2022-08-05 00:00:00,409.53
Germany,DEU,2022-08-04 23:00:00,2022-08-05 01:00:00,371.51
Germany,DEU,2022-08-05 00:00:00,2022-08-05 02:00:00,350.92
Germany,DEU,2022-08-05 01:00:00,2022-08-05 03:00:00,348.26
Germany,DEU,2022-08-05 02:00:00,2022-08-05 04:00:00,351.16
Germany,DEU,2022-08-05 03:00:00,2022-08-05 05:00:00,392.74
Germany,DEU,2022-08-05 04:00:00,2022-08-05 06:00:00,444.86
Germany,DEU,2022-08-05 05:00:00,2022-08-05 07:00:00,472.52
Germany,DEU,2022-08-05 06:00:00,2022-08-05 08:00:00,476.98
Germany,DEU,2022-08-05 07:00:00,2022-08-05 09:00:00,449.72
Germany,DEU,2022-08-05 08:00:00,2022-08-05 10:00:00,433.17
Germany,DEU,2022-08-05 09:00:00,2022-08-05 11:00:00,413.43
Germany,DEU,2022-08-05 10:00:00,2022-08-05 12:00:00,381.13
Germany,DEU,2022-08-05 11:00:00,2022-08-05 13:00:00,333.16
Germany,DEU,2022-08-05 12:00:00,2022-08-05 14:00:00,309.08
Germany,DEU,2022-08-05 13:00:00,2022-08-05 15:00:00,282.78
Germany,DEU,2022-08-05 14:00:00,2022-08-05 16:00:00,278.15
Germany,DEU,2022-08-05 15:00:00,2022-08-05 17:00:00,315.52
Germany,DEU,2022-08-05 16:00:00,2022-08-05 18:00:00,375.29
Germany,DEU,2022-08-05 17:00:00,2022-08-05 19:00:00,413.42
Germany,DEU,2022-08-05 18:00:00,2022-08-05 20:00:00,427.23
Germany,DEU,2022-08-05 19:00:00,2022-08-05 21:00:00,429.57
Germany,DEU,2022-08-05 20:00:00,2022-08-05 22:00:00,417.28
Germany,DEU,2022-08-05 21:00:00,2022-08-05 23:00:00,381.56
Germany,DEU,2022-08-05 22:00:00,2022-08-06 00:00:00,365.73
Germany,DEU,2022-08-05 23:00:00,2022-08-06 01:00:00,323.53
Germany,DEU,2022-08-06 00:00:00,2022-08-06 02:00:00,303.21
Germany,DEU,2022-08-06 01:00:00,2022-08-06 03:00:00,279.55
Germany,DEU,2022-08-06 02:00:00,2022-08-06 04:00:00,271.24
Germany,DEU,2022-08-06 03:00:00,2022-08-06 05:00:00,269.12
Germany,DEU,2022-08-06 04:00:00,2022-08-06 06:00:00,288.94
Germany,DEU,2022-08-06 05:00:00,2022-08-06 07:00:00,312.01
Germany,DEU,2022-08-06 06:00:00,2022-08-06 08:00:00,312.4
Germany,DEU,2022-08-06 07:00:00,2022-08-06 09:00:00,272.22
Germany,DEU,2022-08-06 08:00:00,2022-08-06 10:00:00,234.24
Germany,DEU,2022-08-06 09:00:00,2022-08-06 11:00:00,198.42
Germany,DEU,2022-08-06 10:00:00,2022-08-06 12:00:00,162.76
Germany,DEU,2022-08-06 11:00:00,2022-08-06 13:00:00,137.89
Germany,DEU,2022-08-06 12:00:00,2022-08-06 14:00:00,119.29
Germany,DEU,2022-08-06 13:00:00,2022-08-06 15:00:00,147.22
Germany,DEU,2022-08-06 14:00:00,2022-08-06 16:00:00,186.45
Germany,DEU,2022-08-06 15:00:00,2022-08-06 17:00:00,248.87
Germany,DEU,2022-08-06 16:00:00,2022-08-06 18:00:00,325.11
Germany,DEU,2022-08-06 17:00:00,2022-08-06 19:00:00,383.33
Germany,DEU,2022-08-06 18:00:00,2022-08-06 20:00:00,419.44
Germany,DEU,2022-08-06 19:00:00,2022-08-06 21:00:00,402.47
Germany,DEU,2022-08-06 20:00:00,2022-08-06 22:00:00,384.98
Germany,DEU,2022-08-06 21:00:00,2022-08-06 23:00:00,350.08
Germany,DEU,2022-08-06 22:00:00,2022-08-07 00:00:00,305.72
Germany,DEU,2022-08-06 23:00:00,2022-08-07 01:00:00,264.02
Germany,DEU,2022-08-07 00:00:00,2022-08-07 02:00:00,246.73
Germany,DEU,2022-08-07 01:00:00,2022-08-07 03:00:00,228.03
Germany,DEU,2022-08-07 02:00:00,2022-08-07 04:00:00,224.24
Germany,DEU,2022-08-07 03:00:00,2022-08-07 05:00:00,229.35
Germany,DEU,2022-08-07 04:00:00,2022-08-07 06:00:00,228.58
Germany,DEU,2022-08-07 05:00:00,2022-08-07 07:00:00,227.14
Germany,DEU,2022-08-07 06:00:00,2022-08-07 08:00:00,206.87
Germany,DEU,2022-08-07 07:00:00,2022-08-07 09:00:00,193.51
Germany,DEU,2022-08-07 08:00:00,2022-08-07 10:00:00,153.88
Germany,DEU,2022-08-07 09:00:00,2022-08-07 11:00:00,123.0
Germany,DEU,2022-08-07 10:00:00,2022-08-07 12:00:00,137.99
Germany,DEU,2022-08-07 11:00:00,2022-08-07 13:00:00,94.94
Germany,DEU,2022-08-07 12:00:00,2022-08-07 14:00:00,91.58
Germany,DEU,2022-08-07 13:00:00,2022-08-07 15:00:00,117.69
Germany,DEU,2022-08-07 14:00:00,2022-08-07 16:00:00,163.62
Germany,DEU,2022-08-07 15:00:00,2022-08-07 17:00:00,233.45
Germany,DEU,2022-08-07 16:00:00,2022-08-07 18:00:00,317.97
Germany,DEU,2022-08-07 17:00:00,2022-08-07 19:00:00,407.74
Germany,DEU,2022-08-07 18:00:00,2022-08-07 20:00:00,425.63
Germany,DEU,2022-08-07 19:00:00,2022-08-07 21:00:00,433.09
Germany,DEU,2022-08-07 20:00:00,2022-08-07 22:00:00,421.54
Germany,DEU,2022-08-07 21:00:00,2022-08-07 23:00:00,383.88
Germany,DEU,2022-08-07 22:00:00,2022-08-08 00:00:00,317.25
Germany,DEU,2022-08-07 23:00:00,2022-08-08 01:00:00,281.94
Germany,DEU,2022-08-08 00:00:00,2022-08-08 02:00:00,275.97
Germany,DEU,2022-08-08 01:00:00,2022-08-08 03:00:00,271.67
Germany,DEU,2022-08-08 02:00:00,2022-08-08 04:00:00,269.09
Germany,DEU,2022-08-08 03:00:00,2022-08-08 05:00:00,321.38
Germany,DEU,2022-08-08 04:00:00,2022-08-08 06:00:00,426.1
Germany,DEU,2022-08-08 05:00:00,2022-08-08 07:00:00,452.58
Germany,DEU,2022-08-08 06:00:00,2022-08-08 08:00:00,442.34
Germany,DEU,2022-08-08 07:00:00,2022-08-08 09:00:00,418.1
Germany,DEU,2022-08-08 08:00:00,2022-08-08 10:00:00,373.19
Germany,DEU,2022-08-08 09:00:00,2022-08-08 11:00:00,338.79
Germany,DEU,2022-08-08 10:00:00,2022-08-08 12:00:00,292.04
Germany,DEU,2022-08-08 11:00:00,2022-08-08 13:00:00,291.89
Germany,DEU,2022-08-08 12:00:00,2022-08-08 14:00:00,286.76
Germany,DEU,2022-08-08 13:00:00,2022-08-08 15:00:00,302.64
Germany,DEU,2022-08-08 14:00:00,2022-08-08 16:00:00,337.56
Germany,DEU,2022-08-08 15:00:00,2022-08-08 17:00:00,409.87
Germany,DEU,2022-08-08 16:00:00,2022-08-08 18:00:00,442.76
Germany,DEU,2022-08-08 17:00:00,2022-08-08 19:00:00,486.99
Germany,DEU,2022-08-08 18:00:00,2022-08-08 20:00:00,501.45
Germany,DEU,2022-08-08 19:00:00,2022-08-08 21:00:00,462.71
Germany,DEU,2022-08-08 20:00:00,2022-08-08 22:00:00,437.58
Germany,DEU,2022-08-08 21:00:00,2022-08-08 23:00:00,399.72
Germany,DEU,2022-08-08 22:00:00,2022-08-09 00:00:00,331.01
Germany,DEU,2022-08-08 23:00:00,2022-08-09 01:00:00,305.73
Germany,DEU,2022-08-09 00:00:00,2022-08-09 02:00:00,300.23
Germany,DEU,2022-08-09 01:00:00,2022-08-09 03:00:00,290.87
Germany,DEU,2022-08-09 02:00:00,2022-08-09 04:00:00,295.27
Germany,DEU,2022-08-09 03:00:00,2022-08-09 05:00:00,324.83
Germany,DEU,2022-08-09 04:00:00,2022-08-09 06:00:00,389.34
Germany,DEU,2022-08-09 05:00:00,2022-08-09 07:00:00,422.7
Germany,DEU,2022-08-09 06:00:00,2022-08-09 08:00:00,420.79
Germany,DEU,2022-08-09 07:00:00,2022-08-09 09:00:00,388.03
Germany,DEU,2022-08-09 08:00:00,2022-08-09 10:00:00,333.14
Germany,DEU,2022-08-09 09:00:00,2022-08-09 11:00:00,295.64
Germany,DEU,2022-08-09 10:00:00,2022-08-09 12:00:00,280.75
Germany,DEU,2022-08-09 11:00:00,2022-08-09 13:00:00,269.66
Germany,DEU,2022-08-09 12:00:00,2022-08-09 14:00:00,270.65
Germany,DEU,2022-08-09 13:00:00,2022-08-09 15:00:00,287.27
Germany,DEU,2022-08-09 14:00:00,2022-08-09 16:00:00,314.79
Germany,DEU,2022-08-09 15:00:00,2022-08-09 17:00:00,376.52
Germany,DEU,2022-08-09 16:00:00,2022-08-09 18:00:00,429.27
Germany,DEU,2022-08-09 17:00:00,2022-08-09 19:00:00,464.9
Germany,DEU,2022-08-09 18:00:00,2022-08-09 20:00:00,463.33
Germany,DEU,2022-08-09 19:00:00,2022-08-09 21:00:00,434.19
Germany,DEU,2022-08-09 20:00:00,2022-08-09 22:00:00,409.44
Germany,DEU,2022-08-09 21:00:00,2022-08-09 23:00:00,361.38
Germany,DEU,2022-08-09 22:00:00,2022-08-10 00:00:00,308.75
Germany,DEU,2022-08-09 23:00:00,2022-08-10 01:00:00,288.31
Germany,DEU,2022-08-10 00:00:00,2022-08-10 02:00:00,296.14
Germany,DEU,2022-08-10 01:00:00,2022-08-10 03:00:00,282.85
Germany,DEU,2022-08-10 02:00:00,2022-08-10 04:00:00,290.43
Germany,DEU,2022-08-10 03:00:00,2022-08-10 05:00:00,306.38
Germany,DEU,2022-08-10 04:00:00,2022-08-10 06:00:00,360.22
Germany,DEU,2022-08-10 05:00:00,2022-08-10 07:00:00,406.42
Germany,DEU,2022-08-10 06:00:00,2022-08-10 08:00:00,395.68
Germany,DEU,2022-08-10 07:00:00,2022-08-10 09:00:00,362.57
Germany,DEU,2022-08-10 08:00:00,2022-08-10 10:00:00,311.38
Germany,DEU,2022-08-10 09:00:00,2022-08-10 11:00:00,294.6
Germany,DEU,2022-08-10 10:00:00,2022-08-10 12:00:00,278.08
Germany,DEU,2022-08-10 11:00:00,2022-08-10 13:00:00,260.01
Germany,DEU,2022-08-10 12:00:00,2022-08-10 14:00:00,263.0
Germany,DEU,2022-08-10 13:00:00,2022-08-10 15:00:00,277.86
Germany,DEU,2022-08-10 14:00:00,2022-08-10 16:00:00,301.55
Germany,DEU,2022-08-10 15:00:00,2022-08-10 17:00:00,355.25
Germany,DEU,2022-08-10 16:00:00,2022-08-10 18:00:00,413.27
Germany,DEU,2022-08-10 17:00:00,2022-08-10 19:00:00,444.87
Germany,DEU,2022-08-10 18:00:00,2022-08-10 20:00:00,446.33
Germany,DEU,2022-08-10 19:00:00,2022-08-10 21:00:00,420.49
Germany,DEU,2022-08-10 20:00:00,2022-08-10 22:00:00,400.35
Germany,DEU,2022-08-10 21:00:00,2022-08-10 23:00:00,357.21
Germany,DEU,2022-08-10 22:00:00,2022-08-11 00:00:00,318.77
Germany,DEU,2022-08-10 23:00:00,2022-08-11 01:00:00,303.95
Germany,DEU,2022-08-11 00:00:00,2022-08-11 02:00:00,303.66
Germany,DEU,2022-08-11 01:00:00,2022-08-11 03:00:00,298.24
Germany,DEU,2022-08-11 02:00:00,2022-08-11 04:00:00,305.85
Germany,DEU,2022-08-11 03:00:00,2022-08-11 05:00:00,326.1
Germany,DEU,2022-08-11 04:00:00,2022-08-11 06:00:00,384.27
Germany,DEU,2022-08-11 05:00:00,2022-08-11 07:00:00,419.38
Germany,DEU,2022-08-11 06:00:00,2022-08-11 08:00:00,411.6
Germany,DEU,2022-08-11 07:00:00,2022-08-11 09:00:00,389.41
Germany,DEU,2022-08-11 08:00:00,2022-08-11 10:00:00,340.64
Germany,DEU,2022-08-11 09:00:00,2022-08-11 11:00:00,308.16
Germany,DEU,2022-08-11 10:00:00,2022-08-11 12:00:00,288.85
Germany,DEU,2022-08-11 11:00:00,2022-08-11 13:00:00,263.89
Germany,DEU,2022-08-11 12:00:00,2022-08-11 14:00:00,262.02
Germany,DEU,2022-08-11 13:00:00,2022-08-11 15:00:00,286.6
Germany,DEU,2022-08-11 14:00:00,2022-08-11 16:00:00,320.82
Germany,DEU,2022-08-11 15:00:00,2022-08-11 17:00:00,383.96
Germany,DEU,2022-08-11 16:00:00,2022-08-11 18:00:00,433.13
Germany,DEU,2022-08-11 17:00:00,2022-08-11 19:00:00,501.28
Germany,DEU,2022-08-11 18:00:00,2022-08-11 20:00:00,500.84
Germany,DEU,2022-08-11 19:00:00,2022-08-11 21:00:00,438.2
Germany,DEU,2022-08-11 20:00:00,2022-08-11 22:00:00,411.98
Germany,DEU,2022-08-11 21:00:00,2022-08-11 23:00:00,373.8
Germany,DEU,2022-08-11 22:00:00,2022-08-12 00:00:00,388.58
Germany,DEU,2022-08-11 23:00:00,2022-08-12 01:00:00,367.04
Germany,DEU,2022-08-12 00:00:00,2022-08-12 02:00:00,360.93
Germany,DEU,2022-08-12 01:00:00,2022-08-12 03:00:00,360.22
Germany,DEU,2022-08-12 02:00:00,2022-08-12 04:00:00,369.52
Germany,DEU,2022-08-12 03:00:00,2022-08-12 05:00:00,384.37
Germany,DEU,2022-08-12 04:00:00,2022-08-12 06:00:00,456.44
Germany,DEU,2022-08-12 05:00:00,2022-08-12 07:00:00,520.1
Germany,DEU,2022-08-12 06:00:00,2022-08-12 08:00:00,503.62
Germany,DEU,2022-08-12 07:00:00,2022-08-12 09:00:00,455.18
Germany,DEU,2022-08-12 08:00:00,2022-08-12 10:00:00,403.0
Germany,DEU,2022-08-12 09:00:00,2022-08-12 11:00:00,373.91
Germany,DEU,2022-08-12 10:00:00,2022-08-12 12:00:00,341.79
Germany,DEU,2022-08-12 11:00:00,2022-08-12 13:00:00,311.68
Germany,DEU,2022-08-12 12:00:00,2022-08-12 14:00:00,311.48
Germany,DEU,2022-08-12 13:00:00,2022-08-12 15:00:00,337.28
Germany,DEU,2022-08-12 14:00:00,2022-08-12 16:00:00,366.04
Germany,DEU,2022-08-12 15:00:00,2022-08-12 17:00:00,433.49
Germany,DEU,2022-08-12 16:00:00,2022-08-12 18:00:00,465.04
Germany,DEU,2022-08-12 17:00:00,2022-08-12 19:00:00,524.6
Germany,DEU,2022-08-12 18:00:00,2022-08-12 20:00:00,539.13
Germany,DEU,2022-08-12 19:00:00,2022-08-12 21:00:00,485.63
Germany,DEU,2022-08-12 20:00:00,2022-08-12 22:00:00,452.16
Germany,DEU,2022-08-12 21:00:00,2022-08-12 23:00:00,414.65
Germany,DEU,2022-08-12 22:00:00,2022-08-13 00:00:00,424.83
Germany,DEU,2022-08-12 23:00:00,2022-08-13 01:00:00,400.32
Germany,DEU,2022-08-13 00:00:00,2022-08-13 02:00:00,386.89
Germany,DEU,2022-08-13 01:00:00,2022-08-13 03:00:00,371.75
Germany,DEU,2022-08-13 02:00:00,2022-08-13 04:00:00,376.58
Germany,DEU,2022-08-13 03:00:00,2022-08-13 05:00:00,383.65
Germany,DEU,2022-08-13 04:00:00,2022-08-13 06:00:00,384.86
Germany,DEU,2022-08-13 05:00:00,2022-08-13 07:00:00,402.82
Germany,DEU,2022-08-13 06:00:00,2022-08-13 08:00:00,408.73
Germany,DEU,2022-08-13 07:00:00,2022-08-13 09:00:00,367.88
Germany,DEU,2022-08-13 08:00:00,2022-08-13 10:00:00,309.82
Germany,DEU,2022-08-13 09:00:00,2022-08-13 11:00:00,281.77
Germany,DEU,2022-08-13 10:00:00,2022-08-13 12:00:00,232.49
Germany,DEU,2022-08-13 11:00:00,2022-08-13 13:00:00,191.16
Germany,DEU,2022-08-13 12:00:00,2022-08-13 14:00:00,201.89
Germany,DEU,2022-08-13 13:00:00,2022-08-13 15:00:00,255.17
Germany,DEU,2022-08-13 14:00:00,2022-08-13 16:00:00,324.12
Germany,DEU,2022-08-13 15:00:00,2022-08-13 17:00:00,404.21
Germany,DEU,2022-08-13 16:00:00,2022-08-13 18:00:00,456.94
Germany,DEU,2022-08-13 17:00:00,2022-08-13 19:00:00,498.59
Germany,DEU,2022-08-13 18:00:00,2022-08-13 20:00:00,495.26
Germany,DEU,2022-08-13 19:00:00,2022-08-13 21:00:00,465.76
Germany,DEU,2022-08-13 20:00:00,2022-08-13 22:00:00,444.41
Germany,DEU,2022-08-13 21:00:00,2022-08-13 23:00:00,401.75
Germany,DEU,2022-08-13 22:00:00,2022-08-14 00:00:00,406.47
Germany,DEU,2022-08-13 23:00:00,2022-08-14 01:00:00,380.39
Germany,DEU,2022-08-14 00:00:00,2022-08-14 02:00:00,361.55
Germany,DEU,2022-08-14 01:00:00,2022-08-14 03:00:00,348.24
Germany,DEU,2022-08-14 02:00:00,2022-08-14 04:00:00,339.57
Germany,DEU,2022-08-14 03:00:00,2022-08-14 05:00:00,340.04
Germany,DEU,2022-08-14 04:00:00,2022-08-14 06:00:00,340.83
Germany,DEU,2022-08-14 05:00:00,2022-08-14 07:00:00,334.59
Germany,DEU,2022-08-14 06:00:00,2022-08-14 08:00:00,328.97
Germany,DEU,2022-08-14 07:00:00,2022-08-14 09:00:00,302.04
Germany,DEU,2022-08-14 08:00:00,2022-08-14 10:00:00,240.7
Germany,DEU,2022-08-14 09:00:00,2022-08-14 11:00:00,194.38
Germany,DEU,2022-08-14 10:00:00,2022-08-14 12:00:00,130.76
Germany,DEU,2022-08-14 11:00:00,2022-08-14 13:00:00,96.91
Germany,DEU,2022-08-14 12:00:00,2022-08-14 14:00:00,90.43
Germany,DEU,2022-08-14 13:00:00,2022-08-14 15:00:00,149.84
Germany,DEU,2022-08-14 14:00:00,2022-08-14 16:00:00,236.15
Germany,DEU,2022-08-14 15:00:00,2022-08-14 17:00:00,335.6
Germany,DEU,2022-08-14 16:00:00,2022-08-14 18:00:00,417.58
Germany,DEU,2022-08-14 17:00:00,2022-08-14 19:00:00,456.33
Germany,DEU,2022-08-14 18:00:00,2022-08-14 20:00:00,471.97
Germany,DEU,2022-08-14 19:00:00,2022-08-14 21:00:00,466.45
Germany,DEU,2022-08-14 20:00:00,2022-08-14 22:00:00,400.98
Germany,DEU,2022-08-14 21:00:00,2022-08-14 23:00:00,346.7
Germany,DEU,2022-08-14 22:00:00,2022-08-15 00:00:00,355.36
Germany,DEU,2022-08-14 23:00:00,2022-08-15 01:00:00,339.63
Germany,DEU,2022-08-15 00:00:00,2022-08-15 02:00:00,329.7
Germany,DEU,2022-08-15 01:00:00,2022-08-15 03:00:00,324.35
Germany,DEU,2022-08-15 02:00:00,2022-08-15 04:00:00,333.77
Germany,DEU,2022-08-15 03:00:00,2022-08-15 05:00:00,349.71
Germany,DEU,2022-08-15 04:00:00,2022-08-15 06:00:00,385.43
Germany,DEU,2022-08-15 05:00:00,2022-08-15 07:00:00,438.06
Germany,DEU,2022-08-15 06:00:00,2022-08-15 08:00:00,445.59
Germany,DEU,2022-08-15 07:00:00,2022-08-15 09:00:00,413.03
Germany,DEU,2022-08-15 08:00:00,2022-08-15 10:00:00,383.71
Germany,DEU,2022-08-15 09:00:00,2022-08-15 11:00:00,359.22
Germany,DEU,2022-08-15 10:00:00,2022-08-15 12:00:00,368.12
Germany,DEU,2022-08-15 11:00:00,2022-08-15 13:00:00,374.24
Germany,DEU,2022-08-15 12:00:00,2022-08-15 14:00:00,374.24
Germany,DEU,2022-08-15 13:00:00,2022-08-15 15:00:00,377.77
Germany,DEU,2022-08-15 14:00:00,2022-08-15 16:00:00,379.17
Germany,DEU,2022-08-15 15:00:00,2022-08-15 17:00:00,425.49
Germany,DEU,2022-08-15 16:00:00,2022-08-15 18:00:00,475.3
Germany,DEU,2022-08-15 17:00:00,2022-08-15 19:00:00,513.35
Germany,DEU,2022-08-15 18:00:00,2022-08-15 20:00:00,537.73
Germany,DEU,2022-08-15 19:00:00,2022-08-15 21:00:00,517.15
Germany,DEU,2022-08-15 20:00:00,2022-08-15 22:00:00,456.09
Germany,DEU,2022-08-15 21:00:00,2022-08-15 23:00:00,463.02
Germany,DEU,2022-08-15 22:00:00,2022-08-16 00:00:00,437.6
Germany,DEU,2022-08-15 23:00:00,2022-08-16 01:00:00,419.13
Germany,DEU,2022-08-16 00:00:00,2022-08-16 02:00:00,416.09
Germany,DEU,2022-08-16 01:00:00,2022-08-16 03:00:00,403.09
Germany,DEU,2022-08-16 02:00:00,2022-08-16 04:00:00,406.37
Germany,DEU,2022-08-16 03:00:00,2022-08-16 05:00:00,424.32
Germany,DEU,2022-08-16 04:00:00,2022-08-16 06:00:00,497.38
Germany,DEU,2022-08-16 05:00:00,2022-08-16 07:00:00,519.3
Germany,DEU,2022-08-16 06:00:00,2022-08-16 08:00:00,518.99
Germany,DEU,2022-08-16 07:00:00,2022-08-16 09:00:00,493.28
Germany,DEU,2022-08-16 08:00:00,2022-08-16 10:00:00,449.15
Germany,DEU,2022-08-16 09:00:00,2022-08-16 11:00:00,419.46
Germany,DEU,2022-08-16 10:00:00,2022-08-16 12:00:00,407.72
Germany,DEU,2022-08-16 11:00:00,2022-08-16 13:00:00,400.87
Germany,DEU,2022-08-16 12:00:00,2022-08-16 14:00:00,402.16
Germany,DEU,2022-08-16 13:00:00,2022-08-16 15:00:00,417.39
Germany,DEU,2022-08-16 14:00:00,2022-08-16 16:00:00,441.24
Germany,DEU,2022-08-16 15:00:00,2022-08-16 17:00:00,501.69
Germany,DEU,2022-08-16 16:00:00,2022-08-16 18:00:00,573.63
Germany,DEU,2022-08-16 17:00:00,2022-08-16 19:00:00,659.32
Germany,DEU,2022-08-16 18:00:00,2022-08-16 20:00:00,657.86
Germany,DEU,2022-08-16 19:00:00,2022-08-16 21:00:00,623.4
Germany,DEU,2022-08-16 20:00:00,2022-08-16 22:00:00,567.86
Germany,DEU,2022-08-16 21:00:00,2022-08-16 23:00:00,509.72
Germany,DEU,2022-08-16 22:00:00,2022-08-17 00:00:00,517.78
Germany,DEU,2022-08-16 23:00:00,2022-08-17 01:00:00,487.06
Germany,DEU,2022-08-17 00:00:00,2022-08-17 02:00:00,470.23
Germany,DEU,2022-08-17 01:00:00,2022-08-17 03:00:00,456.11
Germany,DEU,2022-08-17 02:00:00,2022-08-17 04:00:00,460.59
Germany,DEU,2022-08-17 03:00:00,2022-08-17 05:00:00,489.22
Germany,DEU,2022-08-17 04:00:00,2022-08-17 06:00:00,553.33
Germany,DEU,2022-08-17 05:00:00,2022-08-17 07:00:00,598.47
Germany,DEU,2022-08-17 06:00:00,2022-08-17 08:00:00,607.95
Germany,DEU,2022-08-17 07:00:00,2022-08-17 09:00:00,567.55
Germany,DEU,2022-08-17 08:00:00,2022-08-17 10:00:00,546.12
Germany,DEU,2022-08-17 09:00:00,2022-08-17 11:00:00,530.78
Germany,DEU,2022-08-17 10:00:00,2022-08-17 12:00:00,511.54
Germany,DEU,2022-08-17 11:00:00,2022-08-17 13:00:00,507.0
Germany,DEU,2022-08-17 12:00:00,2022-08-17 14:00:00,503.54
Germany,DEU,2022-08-17 13:00:00,2022-08-17 15:00:00,516.74
Germany,DEU,2022-08-17 14:00:00,2022-08-17 16:00:00,541.74
Germany,DEU,2022-08-17 15:00:00,2022-08-17 17:00:00,582.65
Germany,DEU,2022-08-17 16:00:00,2022-08-17 18:00:00,646.93
Germany,DEU,2022-08-17 17:00:00,2022-08-17 19:00:00,703.4
Germany,DEU,2022-08-17 18:00:00,2022-08-17 20:00:00,678.18
Germany,DEU,2022-08-17 19:00:00,2022-08-17 21:00:00,627.74
Germany,DEU,2022-08-17 20:00:00,2022-08-17 22:00:00,562.04
