Datetime (UTC),u10,v10,t2m,tcc,tp,ssrd,Country,Price (EUR/MWhe),P,G(i),H_sun,T2m,WS10m
2022-09-14 03:00:00,0.7578583,0.51168823,15.249176,1.0,0.00030612946,0.0,Germany,371.22,0.0,0.0,0.0,15.45,0.97
2022-09-14 04:00:00,0.1998291,0.32032776,15.063019,1.0,0.0,0.0,Germany,450.39,0.0,0.0,0.0,15.53,0.62
2022-09-14 05:00:00,-0.41897583,0.32496643,15.000153,1.0,0.0005760193,0.0,Germany,496.44,0.0,2.0,2.07,15.34,0.62
2022-09-14 06:00:00,-1.3973236,-1.2540894,14.970123,1.0,0.00027513504,13440.0,Germany,539.24,8.18,21.0,11.48,15.47,0.62
2022-09-14 07:00:00,-0.7705841,-1.8917694,15.110382,1.0,0.0,18944.0,Germany,514.9,36.1,59.0,20.58,15.48,1.1
2022-09-14 08:00:00,-1.1154327,-1.7925262,15.396881,1.0,0.0,89216.0,Germany,503.46,32.97,55.0,28.91,15.51,1.45
2022-09-14 09:00:00,-1.7783966,-2.0549927,15.531891,1.0,0.0,92544.0,Germany,491.39,53.76,81.0,35.85,15.66,1.31
2022-09-14 10:00:00,-2.7737732,-0.93959045,14.638702,1.0,0.0,67456.0,Germany,474.05,68.54,99.0,40.63,15.71,1.17
2022-09-14 11:00:00,-2.3607635,-0.83961487,15.191803,0.99975586,0.0009589195,238336.0,Germany,445.66,107.53,146.0,42.49,16.27,1.03
2022-09-14 12:00:00,-1.1817017,-1.8942871,15.444489,1.0,0.0011196136,0.0,Germany,436.43,69.08,100.0,41.07,16.52,1.1
2022-09-14 13:00:00,-2.045166,-0.508255,15.20816,1.0,0.0008049011,0.0,Germany,447.24,150.22,197.0,36.66,16.56,1.1
2022-09-14 14:00:00,0.5536499,0.94947815,15.100372,1.0,0.0,172672.0,Germany,472.68,51.81,79.0,29.97,16.85,1.24
2022-09-14 15:00:00,-1.7425232,-0.7667389,15.110138,1.0,0.0,0.0,Germany,497.73,34.3,57.0,21.8,16.86,1.38
2022-09-14 16:00:00,-1.3066559,-2.7263184,14.914581,1.0,0.0,0.0,Germany,534.6,14.87,31.0,12.77,16.6,1.45
2022-09-14 17:00:00,-3.7583313,-2.1221008,14.854401,1.0,0.00078868866,0.0,Germany,580.03,1.81,10.0,3.37,16.35,1.45
2022-09-14 18:00:00,-0.2616577,-0.3947754,14.518097,1.0,0.0014863014,0.0,Germany,531.16,0.0,0.0,0.0,16.04,1.45
2022-09-14 19:00:00,1.2349396,-0.2861023,14.046661,0.9982605,0.0,0.0,Germany,451.17,0.0,0.0,0.0,15.07,1.38
2022-09-14 20:00:00,1.4840698,-0.40731812,13.646149,0.9995117,0.0,0.0,Germany,414.14,0.0,0.0,0.0,14.77,1.31
2022-09-14 21:00:00,1.3150787,0.4580078,13.242706,0.96047974,0.0,0.0,Germany,359.44,0.0,0.0,0.0,14.48,1.17
2022-09-14 22:00:00,0.381958,-2.2022858,13.712677,1.0,0.0,0.0,Germany,362.82,0.0,0.0,0.0,14.27,0.62
2022-09-14 23:00:00,-0.03277588,-2.076538,13.685455,0.9902344,0.0,0.0,Germany,332.15,0.0,0.0,0.0,14.21,0.34
2022-09-15 00:00:00,-0.51412964,-1.545044,13.332062,1.0,4.7683716e-06,0.0,Germany,310.48,0.0,0.0,0.0,14.11,0.48
2022-09-15 01:00:00,1.2175598,-0.6301422,13.260284,1.0,0.00014209747,0.0,Germany,295.42,0.0,0.0,0.0,14.19,1.45
2022-09-15 02:00:00,1.3568878,-1.1021729,12.772369,0.99749756,0.0,0.0,Germany,284.71,0.0,0.0,0.0,13.81,2.0
2022-09-15 03:00:00,1.0011444,-1.2357635,12.375885,0.9982605,0.0,0.0,Germany,322.99,0.0,0.0,0.0,13.39,2.69
2022-09-15 04:00:00,1.2187805,-0.9769745,11.817413,0.9982605,3.8146973e-06,0.0,Germany,435.71,0.0,0.0,0.0,12.69,2.48
2022-09-15 05:00:00,1.2969208,-0.99931335,11.473175,0.9989929,0.0,0.0,Germany,468.29,0.0,1.0,1.83,12.12,1.93
2022-09-15 06:00:00,1.8190918,-1.880188,11.913116,0.9972534,0.0,95936.0,Germany,474.1,58.22,88.0,11.24,12.3,1.66
2022-09-15 07:00:00,1.940979,-2.3934937,12.425446,0.98049927,5.2928925e-05,46016.0,Germany,452.37,118.56,157.0,20.33,12.51,2.34
2022-09-15 08:00:00,2.0618286,-2.3650513,12.980499,0.79522705,0.0,250112.0,Germany,410.11,267.46,330.0,28.63,12.82,2.97
2022-09-15 09:00:00,2.693924,-2.3169708,13.362762,0.9512634,6.580353e-05,452480.0,Germany,377.52,314.57,386.0,35.53,13.89,2.83
2022-09-15 10:00:00,2.6791534,-1.9845734,14.194489,1.0,2.7179718e-05,187072.0,Germany,328.7,320.35,394.0,40.27,14.6,2.97
2022-09-15 11:00:00,3.2767792,-2.0394745,14.516327,1.0,0.0,0.0,Germany,295.01,230.76,289.0,42.11,15.18,3.24
2022-09-15 12:00:00,3.4822388,-1.6710815,15.065887,1.0,0.0,299072.0,Germany,291.02,185.0,236.0,40.68,15.85,3.31
2022-09-15 13:00:00,3.8933258,-2.1848145,15.599823,0.96099854,1.4305115e-06,137408.0,Germany,270.24,278.43,346.0,36.27,16.37,3.79
2022-09-15 14:00:00,4.110901,-1.9367523,15.738495,0.70648193,4.5776367e-05,0.0,Germany,295.99,92.06,127.0,29.59,16.35,3.79
2022-09-15 15:00:00,4.359253,-1.4764557,15.530304,0.63552856,0.0,0.0,Germany,367.02,209.83,272.0,21.43,16.06,3.38
2022-09-15 16:00:00,4.1989746,-1.4165802,15.374542,0.8727722,1.4305115e-06,0.0,Germany,445.22,85.2,126.0,12.41,15.84,3.24
2022-09-15 17:00:00,3.5941162,-0.9232025,14.552155,0.6812439,0.0,0.0,Germany,463.12,5.81,19.28,3.01,15.35,2.83
2022-09-15 18:00:00,3.4515076,-0.78330994,13.614288,0.4692688,0.0,0.0,Germany,454.0,0.0,0.0,0.0,14.58,2.76
2022-09-15 19:00:00,3.0149536,-0.19404602,13.115631,0.5995178,0.0,0.0,Germany,394.9,0.0,0.0,0.0,13.54,2.55
2022-09-15 20:00:00,2.994751,0.31048584,12.441254,0.60775757,0.0,0.0,Germany,359.03,0.0,0.0,0.0,12.98,2.41
2022-09-15 21:00:00,3.0078583,0.48365784,11.658173,1.0,2.4318695e-05,0.0,Germany,274.55,0.0,0.0,0.0,12.54,2.41
2022-09-15 22:00:00,3.7492218,0.884079,12.014557,0.98049927,0.00048303604,0.0,Germany,209.93,0.0,0.0,0.0,12.37,2.41
2022-09-15 23:00:00,3.3972168,0.7939911,11.452301,0.7942505,0.0002770424,0.0,Germany,183.08,0.0,0.0,0.0,11.82,2.41
2022-09-16 00:00:00,4.209671,-0.10935974,10.937775,0.90148926,0.0,0.0,Germany,161.98,0.0,0.0,0.0,11.38,2.55
2022-09-16 01:00:00,3.6642914,-0.2554016,10.574982,0.93927,0.0,0.0,Germany,161.02,0.0,0.0,0.0,11.06,2.69
2022-09-16 02:00:00,3.5843964,-0.14227295,10.480743,0.96951294,0.0,0.0,Germany,163.43,0.0,0.0,0.0,10.71,2.55
2022-09-16 03:00:00,3.621643,0.20283508,10.302155,0.9102478,0.0,0.0,Germany,235.65,0.0,0.0,0.0,10.36,2.76
2022-09-16 04:00:00,3.5061188,0.42694092,9.680389,0.4034729,0.0,0.0,Germany,346.94,0.0,0.0,0.0,9.81,2.62
2022-09-16 05:00:00,3.32341,0.55744934,9.42746,0.23251343,0.0,0.0,Germany,430.28,0.0,5.0,1.59,9.38,2.62
2022-09-16 06:00:00,3.110199,0.8674927,9.934967,0.20950317,4.2915344e-06,88384.0,Germany,451.51,89.77,141.0,10.99,9.64,2.76
2022-09-16 07:00:00,4.4211273,0.4434204,10.728668,0.40197754,5.865097e-05,363008.0,Germany,345.04,235.31,302.0,20.07,10.47,4.0
2022-09-16 08:00:00,4.919815,-0.5118866,11.642975,0.5090027,0.0,262528.0,Germany,225.04,323.93,394.01,28.35,11.1,3.38
2022-09-16 09:00:00,4.430832,-0.22691345,12.404633,0.67523193,5.197525e-05,224384.0,Germany,169.23,417.0,503.01,35.22,12.11,3.17
2022-09-16 10:00:00,4.330063,-0.3970642,13.4774475,0.7632446,6.4373016e-05,491200.0,Germany,122.64,52.91,79.0,39.92,13.16,3.24
2022-09-16 11:00:00,4.647995,-0.2762909,13.746002,0.82925415,3.2901764e-05,273024.0,Germany,83.22,471.22,571.01,41.72,13.91,3.52
2022-09-16 12:00:00,4.768524,0.5526581,14.202423,0.5622864,4.2915344e-06,7424.0,Germany,65.59,496.83,601.01,40.28,14.28,3.93
2022-09-16 13:00:00,5.417572,-0.33381653,14.139557,0.6017456,0.0,82560.0,Germany,84.47,387.26,471.01,35.87,14.62,4.07
2022-09-16 14:00:00,5.1026154,-0.55267334,13.941315,0.41827393,0.0,0.0,Germany,118.11,375.61,461.01,29.21,14.63,4.14
2022-09-16 15:00:00,5.5130463,-0.7273102,13.838165,0.29074097,0.00016832352,0.0,Germany,192.57,242.85,313.0,21.06,14.34,4.41
2022-09-16 16:00:00,5.310257,-0.6409607,12.057648,0.3937378,0.0017910004,0.0,Germany,319.93,106.43,163.0,12.05,12.79,4.21
2022-09-16 17:00:00,4.7906647,-0.036346436,11.110016,0.19174194,0.0,0.0,Germany,384.05,4.69,18.04,2.66,11.93,3.24
2022-09-16 18:00:00,4.632416,0.16255188,10.205292,0.30926514,0.0,0.0,Germany,376.62,0.0,0.0,0.0,11.3,3.31
2022-09-16 19:00:00,4.761017,0.22612,9.657135,0.34024048,0.0,0.0,Germany,247.27,0.0,0.0,0.0,11.16,3.72
2022-09-16 20:00:00,4.9770355,-0.08340454,9.478851,0.31900024,0.0,0.0,Germany,190.99,0.0,0.0,0.0,10.68,4.0
2022-09-16 21:00:00,4.8848877,-0.17259216,9.220428,0.33099365,0.0,0.0,Germany,146.25,0.0,0.0,0.0,10.03,3.93
2022-09-16 22:00:00,4.3170624,0.44187927,9.390045,0.9205322,0.0,0.0,Germany,104.42,0.0,0.0,0.0,9.54,4.07
2022-09-16 23:00:00,4.5239716,0.30070496,8.944672,1.0,8.583069e-06,0.0,Germany,91.09,0.0,0.0,0.0,9.02,4.0
2022-09-17 00:00:00,4.6852417,0.7900543,9.081085,1.0,5.2452087e-05,0.0,Germany,81.88,0.0,0.0,0.0,8.97,4.0
2022-09-17 01:00:00,4.525955,0.73820496,9.102386,1.0,0.0002875328,0.0,Germany,86.68,0.0,0.0,0.0,9.17,4.0
2022-09-17 02:00:00,4.930191,-0.2535553,8.497162,1.0,0.0010390282,0.0,Germany,83.37,0.0,0.0,0.0,8.69,4.28
2022-09-17 03:00:00,4.9470825,-1.0422668,8.586395,1.0,0.00034999847,0.0,Germany,91.76,0.0,0.0,0.0,8.53,4.07
2022-09-17 04:00:00,4.8986816,-1.5603027,8.561981,1.0,0.0,0.0,Germany,113.58,0.0,0.0,0.0,8.68,4.55
2022-09-17 05:00:00,4.51947,-1.4075623,8.534637,1.0,0.0,0.0,Germany,120.05,0.0,1.0,1.35,8.73,4.62
2022-09-17 06:00:00,4.650009,-1.4615784,8.629059,0.97073364,0.0,53056.0,Germany,127.95,59.49,89.0,10.75,8.63,4.76
2022-09-17 07:00:00,4.4553223,-0.8724518,9.182404,0.76400757,0.0,255552.0,Germany,115.36,161.03,205.0,19.81,8.76,3.72
2022-09-17 08:00:00,4.853195,-1.0532074,10.027985,0.7510071,0.0,392576.0,Germany,101.11,308.07,372.0,28.07,9.58,3.86
2022-09-17 09:00:00,4.9216614,-1.2567139,10.845612,0.23474121,5.00679e-05,554880.0,Germany,73.25,252.25,307.0,34.9,10.64,4.0
2022-09-17 10:00:00,4.5370483,-2.2050476,11.328278,0.37521362,1.5735626e-05,355776.0,Germany,54.88,65.96,94.0,39.56,11.69,4.14
2022-09-17 11:00:00,5.3081207,-2.0719757,11.63089,0.5299988,0.0,85248.0,Germany,18.65,517.07,617.01,41.34,12.19,4.55
2022-09-17 12:00:00,5.2070923,-2.120346,11.50766,0.57724,0.0,132672.0,Germany,10.94,377.02,453.0,39.89,12.58,4.97
2022-09-17 13:00:00,5.478653,-1.3335571,11.762299,0.7704773,0.0,76928.0,Germany,4.98,234.78,289.0,35.48,12.87,5.24
2022-09-17 14:00:00,6.691696,-0.99450684,12.139435,0.95700073,5.340576e-05,0.0,Germany,44.92,124.26,162.0,28.83,12.65,5.59
2022-09-17 15:00:00,5.93602,-1.0045624,10.187347,0.99975586,0.0006146431,0.0,Germany,77.71,201.69,256.0,20.69,11.82,6.07
2022-09-17 16:00:00,4.1358185,0.108291626,10.161407,0.99276733,0.0,0.0,Germany,126.99,4.06,14.0,11.69,10.99,4.83
2022-09-17 17:00:00,5.2779846,-0.04512024,9.387726,1.0,0.0,0.0,Germany,168.42,2.97,13.56,2.3,10.44,4.97
2022-09-17 18:00:00,5.4148407,-0.56059265,8.730499,0.9897461,0.0,0.0,Germany,150.37,0.0,0.0,0.0,9.78,4.69
2022-09-17 19:00:00,5.2815857,-0.6722717,8.539825,0.9790039,6.67572e-05,0.0,Germany,114.89,0.0,0.0,0.0,8.88,4.28
2022-09-17 20:00:00,5.3900604,-0.9297333,8.442657,0.9902344,0.0003695488,0.0,Germany,105.68,0.0,0.0,0.0,8.66,4.41
2022-09-17 21:00:00,5.455826,-1.1086426,8.396454,1.0,0.0,0.0,Germany,76.26,0.0,0.0,0.0,8.39,4.48
2022-09-17 22:00:00,5.2371063,-1.5462036,8.373505,0.76849365,0.0,0.0,Germany,57.58,0.0,0.0,0.0,8.46,4.62
2022-09-17 23:00:00,4.927124,-0.8652954,8.32608,0.99749756,0.0,0.0,Germany,52.54,0.0,0.0,0.0,8.42,4.69
2022-09-18 00:00:00,4.8714905,-0.2726593,8.26297,0.99749756,1.6212463e-05,0.0,Germany,31.16,0.0,0.0,0.0,8.33,4.9
2022-09-18 01:00:00,5.3717194,-0.6736908,7.8593445,0.70599365,5.4836273e-05,0.0,Germany,34.64,0.0,0.0,0.0,7.89,4.48
2022-09-18 02:00:00,5.1853943,-0.5671997,7.7986755,1.0,1.1444092e-05,0.0,Germany,49.69,0.0,0.0,0.0,7.67,4.0
2022-09-18 03:00:00,5.360016,-0.7930603,8.031097,0.8437195,0.0,0.0,Germany,40.95,0.0,0.0,0.0,7.71,4.0
2022-09-18 04:00:00,4.6720123,-0.72068787,8.013824,0.7055054,0.0,0.0,Germany,47.05,0.0,0.0,0.0,7.77,3.72
2022-09-18 05:00:00,4.7440186,-0.25421143,7.855194,0.9977722,1.3828278e-05,0.0,Germany,67.52,0.0,0.0,0.0,7.63,3.52
2022-09-18 06:00:00,4.5766907,0.20362854,8.253326,0.99975586,0.0002565384,34688.0,Germany,81.61,25.5,44.0,10.5,8.08,3.66
2022-09-18 07:00:00,4.373749,0.6680908,8.626801,1.0,0.0,192960.0,Germany,78.46,68.55,96.0,19.55,8.77,3.1
2022-09-18 08:00:00,5.0301056,0.84288025,8.992523,1.0,0.00011634827,95296.0,Germany,80.64,117.11,152.0,27.78,9.19,3.31
2022-09-18 09:00:00,5.8094482,0.15875244,9.1232605,1.0,0.00012111664,39808.0,Germany,61.8,206.61,254.0,34.58,9.59,3.52
2022-09-18 10:00:00,5.0037994,0.5278473,9.673431,1.0,0.0002040863,33152.0,Germany,50.22,187.96,233.0,39.21,9.91,3.86
2022-09-18 11:00:00,4.7279663,1.3607788,9.893097,1.0,0.0002799034,0.0,Germany,32.85,196.54,243.0,40.95,10.35,4.34
2022-09-18 12:00:00,4.7967987,0.49201965,10.243622,1.0,0.0,244544.0,Germany,12.01,152.23,193.0,39.49,10.75,4.0
2022-09-18 13:00:00,6.3220825,-0.43580627,9.722931,1.0,0.0012822151,108480.0,Germany,27.91,81.74,112.0,35.09,10.79,4.97
2022-09-18 14:00:00,4.6854095,0.15985107,9.052399,1.0,0.0,0.0,Germany,42.94,54.65,80.0,28.45,10.08,5.24
2022-09-18 15:00:00,5.339615,-0.14227295,8.410919,0.35549927,0.0,0.0,Germany,99.91,48.04,72.0,20.32,9.59,4.41
2022-09-18 16:00:00,4.7401733,0.31011963,8.447113,0.9662781,0.0,58304.0,Germany,199.11,17.7,34.0,11.32,9.39,4.21
2022-09-18 17:00:00,4.768738,0.11064148,8.169159,1.0,0.0,0.0,Germany,219.87,0.53,7.0,1.94,9.1,4.0
2022-09-18 18:00:00,4.7022705,-0.32106018,7.882416,1.0,1.1444092e-05,0.0,Germany,245.74,0.0,0.0,0.0,8.82,4.07
2022-09-18 19:00:00,3.9251862,-1.035614,7.7272034,1.0,0.0013794899,0.0,Germany,208.66,0.0,0.0,0.0,8.12,3.66
2022-09-18 20:00:00,3.2879333,-0.63124084,7.3608093,1.0,0.0,0.0,Germany,159.74,0.0,0.0,0.0,7.64,3.72
2022-09-18 21:00:00,4.490799,-1.846817,7.150238,1.0,0.0,0.0,Germany,138.34,0.0,0.0,0.0,6.95,3.31
2022-09-18 22:00:00,5.2356415,-0.39039612,6.433441,0.86346436,0.0,0.0,Germany,135.8,0.0,0.0,0.0,6.51,3.17
2022-09-18 23:00:00,5.479492,-0.30311584,6.7096863,0.55700684,0.0,0.0,Germany,126.62,0.0,0.0,0.0,6.41,3.45
2022-09-19 00:00:00,5.3537445,-1.1644897,7.048065,1.0,0.0,0.0,Germany,116.72,0.0,0.0,0.0,6.53,3.93
2022-09-19 01:00:00,4.8939056,-1.872467,7.683258,1.0,1.66893e-05,0.0,Germany,116.5,0.0,0.0,0.0,7.0,3.93
2022-09-19 02:00:00,4.3087463,-2.5700378,8.075653,1.0,0.0,0.0,Germany,125.38,0.0,0.0,0.0,7.52,3.93
2022-09-19 03:00:00,3.9998016,-2.390747,8.33316,1.0,5.722046e-06,0.0,Germany,195.01,0.0,0.0,0.0,7.95,3.86
2022-09-19 04:00:00,3.9015503,-2.131256,8.480804,0.9992676,9.536743e-07,0.0,Germany,342.22,0.0,0.0,0.0,8.14,3.52
2022-09-19 05:00:00,3.8763275,-1.8316803,8.665985,1.0,0.0,0.0,Germany,424.12,0.0,0.0,0.0,8.24,3.45
2022-09-19 06:00:00,3.9090576,-1.2315521,8.585602,0.9947815,4.9114227e-05,48576.0,Germany,432.03,68.63,105.0,10.26,8.36,3.86
2022-09-19 07:00:00,4.831314,-1.6593018,9.364899,0.9982605,0.00019264221,199744.0,Germany,381.84,80.25,110.0,19.29,9.41,3.17
2022-09-19 08:00:00,4.2567596,-1.4748688,10.3367,1.0,0.00010585785,275392.0,Germany,346.99,247.0,302.0,27.5,10.21,3.66
2022-09-19 09:00:00,4.3591156,-1.872818,10.792816,0.9692688,0.0,425152.0,Germany,278.82,123.91,161.0,34.26,11.18,3.66
2022-09-19 10:00:00,2.917984,-2.3737183,11.071625,0.9012451,7.247925e-05,0.0,Germany,234.01,496.01,594.01,38.85,11.6,3.52
2022-09-19 11:00:00,3.3830109,-0.9879303,12.052643,0.7982483,0.00015115738,373888.0,Germany,185.37,149.04,191.0,40.57,12.52,3.45
2022-09-19 12:00:00,3.659912,-0.28256226,12.762665,0.64450073,8.869171e-05,211520.0,Germany,189.91,451.28,545.01,39.09,13.24,3.59
2022-09-19 13:00:00,4.2336273,-0.16990662,12.761566,0.7397461,0.0018701553,0.0,Germany,220.62,152.1,195.0,34.69,13.31,3.93
2022-09-19 14:00:00,4.631714,-0.56729126,11.975433,0.8789978,0.0,0.0,Germany,235.08,251.97,310.0,28.07,12.41,4.28
2022-09-19 15:00:00,4.6224976,-1.0731659,11.537262,0.9897461,0.0,0.0,Germany,318.34,32.84,54.0,19.95,11.94,3.52
2022-09-19 16:00:00,4.3447876,-2.3130035,10.451935,0.95925903,0.0011796951,0.0,Germany,404.85,69.22,104.0,10.96,11.41,3.93
2022-09-19 17:00:00,3.9446259,-1.9908142,9.578888,0.6789856,0.0,0.0,Germany,450.1,0.0,1.0,1.58,10.23,3.1
2022-09-19 18:00:00,3.5330353,-1.9981079,9.342987,0.59976196,0.0,0.0,Germany,448.11,0.0,0.0,0.0,9.8,2.69
2022-09-19 19:00:00,2.8468323,-2.3094177,8.390839,0.9544983,5.38826e-05,0.0,Germany,378.69,0.0,0.0,0.0,10.01,3.52
2022-09-19 20:00:00,2.528656,-1.5326385,8.3611145,0.880249,0.0,0.0,Germany,317.7,0.0,0.0,0.0,9.69,3.1
2022-09-19 21:00:00,2.5412445,-0.91986084,8.194733,0.8750305,0.0,0.0,Germany,273.17,0.0,0.0,0.0,9.37,2.76
2022-09-19 22:00:00,2.8585968,-0.4041443,8.900116,0.6799927,0.0,0.0,Germany,254.3,0.0,0.0,0.0,9.18,2.76
2022-09-19 23:00:00,3.0996094,-0.36665344,8.752411,0.3602295,4.7683716e-07,0.0,Germany,254.24,0.0,0.0,0.0,8.88,2.76
2022-09-20 00:00:00,3.6116486,-0.5403137,8.210846,0.36950684,4.4822693e-05,0.0,Germany,262.69,0.0,0.0,0.0,8.31,2.69
2022-09-20 01:00:00,3.422882,-0.8069,8.006073,0.638031,3.528595e-05,0.0,Germany,254.61,0.0,0.0,0.0,7.97,2.62
2022-09-20 02:00:00,3.2363129,-1.0214081,7.998932,0.9265137,0.0,0.0,Germany,256.1,0.0,0.0,0.0,7.9,2.55
2022-09-20 03:00:00,3.3784485,-0.8763733,7.952362,0.96951294,0.0,0.0,Germany,279.57,0.0,0.0,0.0,7.83,2.41
2022-09-20 04:00:00,3.2387695,-1.2277374,7.9358215,0.9902344,4.7683716e-07,0.0,Germany,380.48,0.0,0.0,0.0,7.6,2.34
2022-09-20 05:00:00,2.977127,-1.424118,7.5663757,0.99401855,0.0,0.0,Germany,441.14,0.0,0.0,0.0,7.29,2.21
2022-09-20 06:00:00,2.7951202,-1.5451355,7.8070374,0.9989929,7.1525574e-06,82048.0,Germany,446.03,51.01,78.0,10.01,7.45,2.07
2022-09-20 07:00:00,2.877777,-2.068283,8.316864,0.9512634,0.00027418137,181312.0,Germany,418.82,135.17,175.0,19.03,8.98,2.62
2022-09-20 08:00:00,2.802475,-2.9319153,9.155609,0.9215088,0.0,125376.0,Germany,377.96,192.0,238.0,27.21,9.35,2.83
2022-09-20 09:00:00,2.3393097,-2.0926208,9.93045,0.611969,0.00058317184,85184.0,Germany,358.89,170.9,214.0,33.94,9.74,2.62
2022-09-20 10:00:00,1.538559,-2.8026428,9.958466,0.49975586,0.0,179072.0,Germany,334.16,215.48,266.0,38.49,10.32,2.34
2022-09-20 11:00:00,1.0641022,-2.8825073,10.428497,0.4312439,2.7179718e-05,40000.0,Germany,327.74,327.29,397.0,40.18,10.81,2.21
2022-09-20 12:00:00,1.8187103,-2.4655151,11.1197815,0.45300293,3.4332275e-05,381888.0,Germany,329.56,195.8,245.0,38.69,11.68,2.14
2022-09-20 13:00:00,2.314865,-2.3185425,11.566254,0.46273804,4.7683716e-07,129024.0,Germany,336.97,342.86,418.0,34.3,12.19,2.21
2022-09-20 14:00:00,2.3040466,-2.2198029,11.943573,0.5010071,0.0,0.0,Germany,368.33,176.16,223.0,27.69,12.33,2.21
2022-09-20 15:00:00,2.2032623,-2.508606,12.0416565,0.25448608,0.0,0.0,Germany,431.3,48.07,73.0,19.58,12.55,2.28
2022-09-20 16:00:00,1.9641113,-2.3450623,11.028473,0.46749878,0.0012793541,0.0,Germany,475.92,48.67,75.0,10.6,11.25,2.14
2022-09-20 17:00:00,1.0072937,-2.0220795,10.133148,0.37677002,0.0,0.0,Germany,540.31,0.0,2.0,1.22,10.74,1.38
2022-09-20 18:00:00,0.14399719,-1.4951477,8.611664,0.31726074,1.2874603e-05,0.0,Germany,500.12,0.0,0.0,0.0,9.99,1.38
2022-09-20 19:00:00,-0.27893066,-1.1648865,7.335846,0.2982483,0.0,0.0,Germany,442.13,0.0,0.0,0.0,9.19,1.31
2022-09-20 20:00:00,-0.2824402,-1.7690277,7.8638,0.35824585,0.0,0.0,Germany,405.4,0.0,0.0,0.0,8.53,1.03
2022-09-20 21:00:00,0.6410675,-1.4234161,8.60318,0.28726196,0.0,0.0,Germany,372.34,0.0,0.0,0.0,8.29,0.97
2022-09-20 22:00:00,0.7484741,-1.3663177,7.914093,0.585022,0.0,0.0,Germany,334.56,0.0,0.0,0.0,8.19,0.9
2022-09-20 23:00:00,0.6881714,-0.78048706,7.702423,0.40875244,0.0,0.0,Germany,322.97,0.0,0.0,0.0,7.9,0.9
2022-09-21 00:00:00,1.2214355,-1.1516266,7.160431,0.31951904,0.0,0.0,Germany,317.1,0.0,0.0,0.0,7.76,0.83
2022-09-21 01:00:00,1.2146606,-1.5096741,6.7480774,0.3867798,0.0,0.0,Germany,310.74,0.0,0.0,0.0,7.67,0.76
2022-09-21 02:00:00,1.0364838,-1.2476807,6.24411,0.33825684,0.0,0.0,Germany,309.29,0.0,0.0,0.0,7.17,0.83
2022-09-21 03:00:00,0.9236908,-1.055481,5.6613464,0.45025635,0.0,0.0,Germany,342.04,0.0,0.0,0.0,6.68,0.83
2022-09-21 04:00:00,0.52005005,-1.2637177,5.09317,0.40725708,0.0,0.0,Germany,424.27,0.0,0.0,0.0,6.31,0.62
2022-09-21 05:00:00,0.27522278,-0.96965027,4.747589,0.4557495,0.0,0.0,Germany,521.86,0.0,0.0,0.0,5.94,0.34
2022-09-21 06:00:00,0.15449524,-0.5509491,3.5365295,0.9815674,0.0,98496.0,Germany,511.36,50.18,77.0,9.76,5.4,0.07
2022-09-21 07:00:00,0.27085876,-0.5856781,4.6078186,0.9960022,4.7683716e-07,319424.0,Germany,435.82,126.89,165.0,18.77,7.19,0.34
2022-09-21 08:00:00,0.08291626,-0.97694397,6.424774,0.5237732,0.0,175488.0,Germany,363.44,193.61,241.0,26.92,8.52,0.69
2022-09-21 09:00:00,-0.5976715,-1.0133057,8.535675,0.45126343,0.0,676352.0,Germany,332.71,230.91,286.0,33.61,10.39,0.76
2022-09-21 10:00:00,-0.34791565,-0.7812958,10.685455,0.94677734,9.536743e-07,529664.0,Germany,307.68,293.91,362.0,38.13,12.11,1.24
2022-09-21 11:00:00,-0.9969177,-1.0011139,12.388458,0.5004883,0.0,79872.0,Germany,308.31,534.17,659.01,39.79,13.16,1.31
2022-09-21 12:00:00,-1.0111389,-0.7298279,13.398163,0.5317383,0.0,0.0,Germany,315.26,496.07,614.01,38.29,13.67,1.1
2022-09-21 13:00:00,-0.8999939,-0.5509796,14.019928,0.5392761,0.0,0.0,Germany,328.4,442.87,549.01,33.9,13.93,1.1
2022-09-21 14:00:00,-0.80145264,-0.55371094,14.266205,0.45150757,0.0,0.0,Germany,353.25,360.76,453.01,27.3,13.94,1.17
2022-09-21 15:00:00,-0.7281189,-0.76942444,14.423431,0.60324097,0.0,0.0,Germany,406.77,225.49,301.01,19.21,13.96,1.24
2022-09-21 16:00:00,-0.8052826,-0.96325684,13.977386,0.54299927,0.0,0.0,Germany,472.09,81.83,136.0,10.24,13.61,1.24
2022-09-21 17:00:00,-0.9469757,-0.7240753,12.530914,0.43746948,0.0,0.0,Germany,566.74,0.0,0.0,0.0,12.81,1.31
2022-09-21 18:00:00,-1.177414,-0.557251,9.225372,0.38946533,0.0,0.0,Germany,515.35,0.0,0.0,0.0,11.6,1.45
2022-09-21 19:00:00,-1.4841156,-0.23731995,8.369293,0.37020874,0.0,0.0,Germany,412.42,0.0,0.0,0.0,10.5,1.45
2022-09-21 20:00:00,-1.9402161,0.2569275,6.507538,0.36047363,0.0,0.0,Germany,372.03,0.0,0.0,0.0,9.55,1.38
2022-09-21 21:00:00,-1.783081,0.7819977,6.8194885,0.48773193,0.0,0.0,Germany,342.83,0.0,0.0,0.0,9.07,1.17
2022-09-21 22:00:00,-1.0876007,1.0903778,7.8746643,0.17172241,0.0,0.0,Germany,360.64,0.0,0.0,0.0,9.32,0.9
