time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20231016:0230,0.0,0.0,0.0,0.0,0.0,3.69,2.41,0.0
20231016:0330,0.0,0.0,0.0,0.0,0.0,3.42,2.34,0.0
20231016:0430,0.0,0.0,0.0,0.0,0.0,3.19,2.21,0.0
20231016:0530,0.0,0.0,0.0,0.0,-2.69,3.01,2.14,0.0
20231016:0630,14.26,0.0,28.18,0.42,6.31,2.8,2.07,0.0
20231016:0730,55.26,0.0,77.89,1.17,14.54,4.54,2.14,0.0
20231016:0830,82.34,0.0,108.83,1.64,21.53,5.64,2.97,0.0
20231016:0930,125.86,0.0,157.87,2.37,26.74,6.82,3.1,0.0
20231016:1030,113.86,0.06,143.27,4.53,29.6,7.92,2.97,0.0
20231016:1130,129.01,0.0,162.95,2.45,29.75,8.96,2.69,0.0
20231016:1230,98.56,0.0,129.11,1.94,27.16,9.57,2.34,0.0
20231016:1330,66.65,0.0,92.78,1.39,22.18,9.72,1.93,0.0
20231016:1430,48.65,0.0,71.78,1.08,15.35,9.74,1.66,0.0
20231016:1530,13.12,0.0,27.33,0.41,7.23,9.71,1.59,0.0
20231016:1630,0.0,0.0,0.0,0.0,-1.71,9.19,1.1,0.0
20231016:1730,0.0,0.0,0.0,0.0,0.0,8.39,0.97,0.0
20231016:1830,0.0,0.0,0.0,0.0,0.0,7.81,0.76,0.0
20231016:1930,0.0,0.0,0.0,0.0,0.0,7.27,0.69,0.0
20231016:2030,0.0,0.0,0.0,0.0,0.0,7.06,0.48,0.0
20231016:2130,0.0,0.0,0.0,0.0,0.0,6.68,0.48,0.0
20231016:2230,0.0,0.0,0.0,0.0,0.0,6.38,0.55,0.0
20231016:2330,0.0,0.0,0.0,0.0,0.0,6.05,0.55,0.0
20231017:0030,0.0,0.0,0.0,0.0,0.0,5.89,0.48,0.0
20231017:0130,0.0,0.0,0.0,0.0,0.0,5.14,0.76,0.0
20231017:0230,0.0,0.0,0.0,0.0,0.0,5.07,0.76,0.0
20231017:0330,0.0,0.0,0.0,0.0,0.0,4.83,0.83,0.0
20231017:0430,0.0,0.0,0.0,0.0,0.0,4.58,0.97,0.0
20231017:0530,0.0,0.0,0.0,0.0,-2.95,4.1,1.17,0.0
20231017:0630,20.83,0.0,36.83,0.55,6.04,3.84,1.31,0.0
20231017:0730,66.5,0.0,90.82,1.36,14.25,4.78,1.59,0.0
20231017:0830,103.69,0.0,133.13,2.0,21.22,6.21,2.0,0.0
20231017:0930,147.04,0.0,182.03,2.74,26.4,7.34,2.41,0.0
20231017:1030,155.03,0.0,191.66,2.88,29.24,8.43,2.76,0.0
20231017:1130,91.65,0.0,121.13,1.82,29.38,9.41,2.69,0.0
20231017:1230,62.01,0.0,87.47,1.31,26.79,10.11,2.62,0.0
20231017:1330,58.74,0.0,83.86,1.26,21.83,10.66,2.55,0.0
20231017:1430,38.93,0.0,60.37,0.91,15.01,10.79,2.62,0.0
20231017:1530,15.5,0.0,30.67,0.46,6.9,10.5,2.55,0.0
20231017:1630,0.0,0.0,0.0,0.0,-2.03,9.54,2.21,0.0
20231017:1730,0.0,0.0,0.0,0.0,0.0,8.21,2.28,0.0
20231017:1830,0.0,0.0,0.0,0.0,0.0,7.34,2.48,0.0
20231017:1930,0.0,0.0,0.0,0.0,0.0,6.15,2.48,0.0
20231017:2030,0.0,0.0,0.0,0.0,0.0,5.51,2.34,0.0
20231017:2130,0.0,0.0,0.0,0.0,0.0,4.91,2.34,0.0
20231017:2230,0.0,0.0,0.0,0.0,0.0,4.44,2.28,0.0
20231017:2330,0.0,0.0,0.0,0.0,0.0,3.99,2.14,0.0
20231018:0030,0.0,0.0,0.0,0.0,0.0,3.49,2.0,0.0
20231018:0130,0.0,0.0,0.0,0.0,0.0,2.89,2.0,0.0
20231018:0230,0.0,0.0,0.0,0.0,0.0,2.45,2.0,0.0
20231018:0330,0.0,0.0,0.0,0.0,0.0,2.11,2.0,0.0
20231018:0430,0.0,0.0,0.0,0.0,0.0,1.96,2.07,0.0
20231018:0530,0.0,0.0,0.0,0.0,-3.21,1.84,2.21,0.0
20231018:0630,20.1,0.0,35.62,0.54,5.77,1.9,2.41,0.0
20231018:0730,63.92,0.0,86.94,1.31,13.96,2.19,2.07,0.0
20231018:0830,96.29,0.0,123.63,1.86,20.91,3.94,2.34,0.0
20231018:0930,142.42,0.0,175.79,2.64,26.06,6.13,2.9,0.0
20231018:1030,149.26,0.0,184.66,2.77,28.88,7.94,3.17,0.0
20231018:1130,160.1,0.0,198.08,2.98,29.01,9.63,3.38,0.0
20231018:1230,129.93,0.0,165.05,2.48,26.43,10.81,3.45,0.0
20231018:1330,91.24,0.0,121.53,1.83,21.47,11.44,3.66,0.0
20231018:1430,58.96,0.0,84.31,1.27,14.67,11.48,3.72,0.0
20231018:1530,23.94,0.0,41.77,0.63,6.58,10.87,3.59,0.0
20231018:1630,0.0,0.0,0.0,0.0,-2.34,9.59,3.72,0.0
20231018:1730,0.0,0.0,0.0,0.0,0.0,8.48,3.86,0.0
20231018:1830,0.0,0.0,0.0,0.0,0.0,7.79,3.72,0.0
20231018:1930,0.0,0.0,0.0,0.0,0.0,7.55,3.31,0.0
20231018:2030,0.0,0.0,0.0,0.0,0.0,7.45,3.1,0.0
20231018:2130,0.0,0.0,0.0,0.0,0.0,7.4,2.97,0.0
20231018:2230,0.0,0.0,0.0,0.0,0.0,7.69,2.76,0.0
20231018:2330,0.0,0.0,0.0,0.0,0.0,7.59,2.55,0.0
20231019:0030,0.0,0.0,0.0,0.0,0.0,7.24,2.69,0.0
20231019:0130,0.0,0.0,0.0,0.0,0.0,7.39,2.69,0.0
20231019:0230,0.0,0.0,0.0,0.0,0.0,7.64,2.69,0.0
20231019:0330,0.0,0.0,0.0,0.0,0.0,7.97,2.62,0.0
20231019:0430,0.0,0.0,0.0,0.0,0.0,8.48,2.55,0.0
20231019:0530,0.0,0.0,0.0,0.0,-3.47,9.0,2.41,0.0
20231019:0630,7.16,0.0,18.68,0.28,5.5,9.41,2.34,0.0
20231019:0730,27.95,0.0,46.72,0.7,13.67,10.03,2.48,0.0
20231019:0830,54.73,0.0,79.27,1.19,20.59,10.96,2.34,0.0
20231019:0930,73.67,0.0,101.74,1.53,25.72,11.98,2.41,0.0
20231019:1030,68.24,0.0,95.81,1.44,28.52,13.04,2.76,0.0
20231019:1130,96.82,0.0,129.29,1.94,28.64,13.79,2.9,0.0
20231019:1230,81.96,0.0,112.57,1.69,26.07,14.9,3.17,0.0
20231019:1330,53.8,0.0,79.58,1.2,21.12,15.45,2.69,0.0
20231019:1430,24.85,0.0,43.74,0.66,14.34,15.41,1.59,0.0
20231019:1530,12.87,0.0,27.51,0.41,6.26,14.95,1.45,0.0
20231019:1630,0.0,0.0,0.0,0.0,-2.65,14.21,1.79,0.0
20231019:1730,0.0,0.0,0.0,0.0,0.0,13.21,1.93,0.0
20231019:1830,0.0,0.0,0.0,0.0,0.0,12.82,1.79,0.0
20231019:1930,0.0,0.0,0.0,0.0,0.0,12.06,1.93,0.0
20231019:2030,0.0,0.0,0.0,0.0,0.0,11.8,1.86,0.0
20231019:2130,0.0,0.0,0.0,0.0,0.0,11.37,1.72,0.0
20231019:2230,0.0,0.0,0.0,0.0,0.0,11.1,1.72,0.0
20231019:2330,0.0,0.0,0.0,0.0,0.0,10.93,1.79,0.0
20231020:0030,0.0,0.0,0.0,0.0,0.0,10.76,1.86,0.0
20231020:0130,0.0,0.0,0.0,0.0,0.0,10.54,2.21,0.0
20231020:0230,0.0,0.0,0.0,0.0,0.0,10.32,2.55,0.0
20231020:0330,0.0,0.0,0.0,0.0,0.0,9.89,2.76,0.0
20231020:0430,0.0,0.0,0.0,0.0,0.0,9.74,3.1,0.0
20231020:0530,0.0,0.0,0.0,0.0,-3.72,9.42,3.45,0.0
20231020:0630,8.79,0.0,21.09,0.32,5.23,9.06,4.07,0.0
20231020:0730,23.47,0.0,40.88,0.61,13.38,9.07,4.14,0.0
20231020:0830,22.2,0.0,39.23,0.59,20.28,8.9,4.55,0.0
20231020:0930,10.33,0.0,23.32,0.35,25.38,8.87,4.14,0.0
20231020:1030,30.86,0.0,50.07,0.75,28.17,8.86,4.28,0.0
20231020:1130,58.3,0.0,82.7,1.24,28.28,9.1,4.34,0.0
20231020:1230,41.24,0.0,62.77,0.94,25.71,9.53,4.41,0.0
20231020:1330,30.82,0.0,50.2,0.75,20.78,9.71,3.72,0.0
20231020:1430,26.29,0.0,44.63,0.67,14.01,10.07,3.31,0.0
20231020:1530,6.51,0.0,17.74,0.27,5.94,10.6,3.1,0.0
20231020:1630,0.0,0.0,0.0,0.0,-2.96,10.88,2.0,0.0
20231020:1730,0.0,0.0,0.0,0.0,0.0,11.44,1.59,0.0
20231020:1830,0.0,0.0,0.0,0.0,0.0,12.1,2.21,0.0
20231020:1930,0.0,0.0,0.0,0.0,0.0,11.73,2.62,0.0
20231020:2030,0.0,0.0,0.0,0.0,0.0,11.65,2.69,0.0
20231020:2130,0.0,0.0,0.0,0.0,0.0,11.43,2.55,0.0
20231020:2230,0.0,0.0,0.0,0.0,0.0,10.96,2.41,0.0
20231020:2330,0.0,0.0,0.0,0.0,0.0,10.51,2.41,0.0
20231021:0030,0.0,0.0,0.0,0.0,0.0,10.23,2.28,0.0
20231021:0130,0.0,0.0,0.0,0.0,0.0,10.26,2.41,0.0
20231021:0230,0.0,0.0,0.0,0.0,0.0,10.57,2.69,0.0
20231021:0330,0.0,0.0,0.0,0.0,0.0,11.2,3.52,0.0
20231021:0430,0.0,0.0,0.0,0.0,0.0,11.53,4.28,0.0
20231021:0530,0.0,0.0,0.0,0.0,-3.98,11.82,4.76,0.0
20231021:0630,3.82,0.0,13.42,0.2,4.95,12.04,5.24,0.0
20231021:0730,34.32,0.0,55.19,0.83,13.09,13.19,5.52,0.0
20231021:0830,46.2,0.0,69.82,1.05,19.97,13.8,5.38,0.0
20231021:0930,59.4,0.0,85.78,1.29,25.05,14.54,5.38,0.0
20231021:1030,61.16,0.0,88.05,1.32,27.81,15.1,5.52,0.0
20231021:1130,63.72,0.0,91.17,1.37,27.92,15.31,5.17,0.0
20231021:1230,68.57,0.0,97.06,1.46,25.35,15.67,4.83,0.0
20231021:1330,50.49,0.0,75.61,1.14,20.44,15.81,4.34,0.0
20231021:1430,31.92,0.0,52.79,0.79,13.68,15.82,3.93,0.0
20231021:1530,10.59,0.0,24.25,0.36,5.63,15.44,3.17,0.0
20231021:1630,0.0,0.0,0.0,0.0,-3.26,14.29,2.62,0.0
20231021:1730,0.0,0.0,0.0,0.0,0.0,13.12,2.21,0.0
20231021:1830,0.0,0.0,0.0,0.0,0.0,12.49,2.07,0.0
20231021:1930,0.0,0.0,0.0,0.0,0.0,12.08,2.34,0.0
20231021:2030,0.0,0.0,0.0,0.0,0.0,11.92,2.41,0.0
20231021:2130,0.0,0.0,0.0,0.0,0.0,11.75,2.41,0.0
20231021:2230,0.0,0.0,0.0,0.0,0.0,11.34,2.41,0.0
20231021:2330,0.0,0.0,0.0,0.0,0.0,11.02,2.55,0.0
20231022:0030,0.0,0.0,0.0,0.0,0.0,10.39,2.55,0.0
20231022:0130,0.0,0.0,0.0,0.0,0.0,10.06,2.62,0.0
20231022:0230,0.0,0.0,0.0,0.0,0.0,9.75,2.69,0.0
20231022:0330,0.0,0.0,0.0,0.0,0.0,9.43,2.83,0.0
20231022:0430,0.0,0.0,0.0,0.0,0.0,9.27,2.97,0.0
20231022:0530,0.0,0.0,0.0,0.0,0.0,9.16,3.24,0.0
20231022:0630,8.3,0.0,20.37,0.31,4.68,9.02,3.24,0.0
20231022:0730,29.29,0.0,48.33,0.73,12.8,9.81,3.79,0.0
20231022:0830,48.56,0.0,71.91,1.08,19.65,10.97,3.45,0.0
20231022:0930,84.86,0.0,114.31,1.72,24.71,11.78,4.34,0.0
20231022:1030,91.05,0.0,121.53,1.83,27.46,12.28,5.38,0.0
20231022:1130,71.79,0.0,99.51,1.5,27.56,12.6,5.86,0.0
20231022:1230,44.88,0.0,67.9,1.02,25.0,12.58,5.17,0.0
20231022:1330,43.2,0.0,65.94,0.99,20.1,12.77,4.76,0.0
20231022:1430,20.05,0.0,37.0,0.56,13.36,12.79,4.48,0.0
20231022:1530,3.68,0.0,13.2,0.2,5.32,12.59,3.93,0.0
20231022:1630,0.0,0.0,0.0,0.0,-3.56,12.38,3.45,0.0
20231022:1730,0.0,0.0,0.0,0.0,0.0,12.12,3.03,0.0
20231022:1830,0.0,0.0,0.0,0.0,0.0,11.85,2.9,0.0
20231022:1930,0.0,0.0,0.0,0.0,0.0,11.79,2.69,0.0
20231022:2030,0.0,0.0,0.0,0.0,0.0,11.61,2.69,0.0
20231022:2130,0.0,0.0,0.0,0.0,0.0,11.39,2.62,0.0
20231022:2230,0.0,0.0,0.0,0.0,0.0,10.93,2.41,0.0
20231022:2330,0.0,0.0,0.0,0.0,0.0,10.31,2.14,0.0
20231023:0030,0.0,0.0,0.0,0.0,0.0,9.8,2.07,0.0
20231023:0130,0.0,0.0,0.0,0.0,0.0,9.48,2.0,0.0
20231023:0230,0.0,0.0,0.0,0.0,0.0,9.59,1.93,0.0
20231023:0330,0.0,0.0,0.0,0.0,0.0,9.26,1.86,0.0
20231023:0430,0.0,0.0,0.0,0.0,0.0,9.22,1.66,0.0
20231023:0530,0.0,0.0,0.0,0.0,0.0,9.21,1.52,0.0
20231023:0630,8.6,0.0,20.82,0.31,4.41,8.96,1.45,0.0
20231023:0730,39.71,0.0,60.72,0.91,12.52,7.9,0.83,0.0
20231023:0830,54.2,0.0,78.56,1.18,19.34,10.14,0.62,0.0
20231023:0930,65.03,0.0,91.8,1.38,24.38,12.02,1.66,0.0
20231023:1030,71.47,0.0,99.78,1.5,27.11,13.09,1.45,0.0
20231023:1130,77.11,0.0,106.82,1.61,27.21,14.0,1.17,0.0
20231023:1230,96.18,0.0,129.38,1.94,24.65,14.84,1.72,0.0
20231023:1330,83.19,0.0,114.4,1.72,19.76,15.21,1.72,0.0
20231023:1430,45.88,0.0,70.0,1.05,13.04,15.19,1.72,0.0
20231023:1530,12.34,0.0,26.71,0.4,5.02,14.44,1.86,0.0
20231023:1630,0.0,0.0,0.0,0.0,-3.85,13.4,2.48,0.0
20231023:1730,0.0,0.0,0.0,0.0,0.0,12.66,2.48,0.0
20231023:1830,0.0,0.0,0.0,0.0,0.0,11.83,3.03,0.0
20231023:1930,0.0,0.0,0.0,0.0,0.0,11.25,3.03,0.0
20231023:2030,0.0,0.0,0.0,0.0,0.0,11.01,3.03,0.0
20231023:2130,0.0,0.0,0.0,0.0,0.0,10.96,2.69,0.0
20231023:2230,0.0,0.0,0.0,0.0,0.0,10.75,2.41,0.0
20231023:2330,0.0,0.0,0.0,0.0,0.0,10.59,2.48,0.0
20231024:0030,0.0,0.0,0.0,0.0,0.0,10.63,2.48,0.0
20231024:0130,0.0,0.0,0.0,0.0,0.0,10.36,2.41,0.0
20231024:0230,0.0,0.0,0.0,0.0,0.0,10.29,2.21,0.0
20231024:0330,0.0,0.0,0.0,0.0,0.0,10.41,2.14,0.0
20231024:0430,0.0,0.0,0.0,0.0,0.0,10.64,2.0,0.0
20231024:0530,0.0,0.0,0.0,0.0,0.0,10.56,2.07,0.0
20231024:0630,5.75,0.0,16.54,0.25,4.14,10.42,2.07,0.0
20231024:0730,40.33,0.0,62.02,0.93,12.23,10.43,1.79,0.0
20231024:0830,86.94,0.0,116.85,1.76,19.04,11.33,1.86,0.0
20231024:0930,106.18,0.0,139.37,2.09,24.05,12.29,2.14,0.0
20231024:1030,114.84,0.0,149.62,2.25,26.77,13.01,2.55,0.0
20231024:1130,70.82,0.0,99.02,1.49,26.86,13.53,2.76,0.0
20231024:1230,48.96,0.0,73.21,1.1,24.31,13.55,2.34,0.0
20231024:1330,27.75,0.0,47.04,0.71,19.43,13.05,1.86,0.0
20231024:1430,9.33,0.0,22.2,0.33,12.73,12.86,1.38,0.0
20231024:1530,0.25,0.0,6.24,0.09,4.72,12.57,1.24,0.0
20231024:1630,0.0,0.0,0.0,0.0,0.0,12.24,1.31,0.0
20231024:1730,0.0,0.0,0.0,0.0,0.0,11.97,1.45,0.0
20231024:1830,0.0,0.0,0.0,0.0,0.0,11.86,1.72,0.0
20231024:1930,0.0,0.0,0.0,0.0,0.0,10.77,2.41,0.0
20231024:2030,0.0,0.0,0.0,0.0,0.0,10.29,2.69,0.0
20231024:2130,0.0,0.0,0.0,0.0,0.0,10.01,2.69,0.0
20231024:2230,0.0,0.0,0.0,0.0,0.0,9.42,2.41,0.0
20231024:2330,0.0,0.0,0.0,0.0,0.0,8.6,2.21,0.0
20231025:0030,0.0,0.0,0.0,0.0,0.0,7.87,2.0,0.0
20231025:0130,0.0,0.0,0.0,0.0,0.0,7.35,1.86,0.0
20231025:0230,0.0,0.0,0.0,0.0,0.0,6.87,1.86,0.0
20231025:0330,0.0,0.0,0.0,0.0,0.0,6.63,1.79,0.0
20231025:0430,0.0,0.0,0.0,0.0,0.0,6.61,1.59,0.0
20231025:0530,0.0,0.0,0.0,0.0,0.0,6.76,1.52,0.0
20231025:0630,6.45,0.0,17.43,0.26,3.88,6.94,1.79,0.0
20231025:0730,32.58,0.0,51.94,0.78,11.94,7.41,2.34,0.0
20231025:0830,76.81,0.0,103.61,1.56,18.73,8.11,3.31,0.0
20231025:0930,114.22,0.0,146.41,2.2,23.72,9.15,2.9,0.0
20231025:1030,134.38,0.0,169.73,2.55,26.42,10.19,3.1,0.0
20231025:1130,132.3,0.0,167.99,2.52,26.51,11.22,3.52,0.0
20231025:1230,97.08,0.0,128.58,1.93,23.97,12.03,3.24,0.0
20231025:1330,70.63,0.0,98.35,1.48,19.1,12.6,3.45,0.0
20231025:1430,15.42,0.0,30.76,0.46,12.42,12.31,2.9,0.0
20231025:1530,0.0,0.0,3.66,0.05,4.42,11.24,2.83,0.0
20231025:1630,0.0,0.0,0.0,0.0,0.0,10.7,3.24,0.0
20231025:1730,0.0,0.0,0.0,0.0,0.0,10.71,3.52,0.0
20231025:1830,0.0,0.0,0.0,0.0,0.0,10.88,3.45,0.0
20231025:1930,0.0,0.0,0.0,0.0,0.0,10.63,2.62,0.0
20231025:2030,0.0,0.0,0.0,0.0,0.0,10.74,2.14,0.0
20231025:2130,0.0,0.0,0.0,0.0,0.0,10.84,1.86,0.0
20231025:2230,0.0,0.0,0.0,0.0,0.0,10.8,1.79,0.0
20231025:2330,0.0,0.0,0.0,0.0,0.0,10.82,2.55,0.0
20231026:0030,0.0,0.0,0.0,0.0,0.0,10.73,3.93,0.0
20231026:0130,0.0,0.0,0.0,0.0,0.0,10.78,4.21,0.0
20231026:0230,0.0,0.0,0.0,0.0,0.0,10.51,4.76,0.0
20231026:0330,0.0,0.0,0.0,0.0,0.0,10.21,4.41,0.0
20231026:0430,0.0,0.0,0.0,0.0,0.0,9.86,4.48,0.0
20231026:0530,0.0,0.0,0.0,0.0,0.0,9.59,4.41,0.0
20231026:0630,0.21,0.0,6.11,0.09,3.61,9.48,4.21,0.0
20231026:0730,15.96,0.0,31.16,0.47,11.66,9.52,3.93,0.0
20231026:0830,53.18,0.0,77.0,1.16,18.42,9.73,3.45,0.0
20231026:0930,79.12,0.0,107.09,1.61,23.39,10.15,3.59,0.0
20231026:1030,93.02,0.0,122.96,1.85,26.08,10.49,4.48,0.0
20231026:1130,101.98,0.0,133.3,2.0,26.16,10.77,4.21,0.0
20231026:1230,82.64,0.0,111.59,1.68,23.63,11.28,3.93,0.0
20231026:1330,54.57,0.0,79.18,1.19,18.78,11.48,3.24,0.0
20231026:1430,30.27,0.0,49.89,0.75,12.11,11.54,2.83,0.0
20231026:1530,7.25,0.0,18.95,0.28,4.13,11.34,2.21,0.0
20231026:1630,0.0,0.0,0.0,0.0,0.0,10.69,1.72,0.0
20231026:1730,0.0,0.0,0.0,0.0,0.0,9.69,1.59,0.0
20231026:1830,0.0,0.0,0.0,0.0,0.0,8.63,1.31,0.0
20231026:1930,0.0,0.0,0.0,0.0,0.0,8.96,1.1,0.0
20231026:2030,0.0,0.0,0.0,0.0,0.0,9.33,0.76,0.0
20231026:2130,0.0,0.0,0.0,0.0,0.0,9.93,0.48,0.0
20231026:2230,0.0,0.0,0.0,0.0,0.0,9.0,0.76,0.0
20231026:2330,0.0,0.0,0.0,0.0,0.0,8.66,0.83,0.0
20231027:0030,0.0,0.0,0.0,0.0,0.0,8.48,1.03,0.0
20231027:0130,0.0,0.0,0.0,0.0,0.0,8.78,0.97,0.0
20231027:0230,0.0,0.0,0.0,0.0,0.0,8.88,0.9,0.0
20231027:0330,0.0,0.0,0.0,0.0,0.0,9.14,0.9,0.0
20231027:0430,0.0,0.0,0.0,0.0,0.0,9.22,0.83,0.0
20231027:0530,0.0,0.0,0.0,0.0,0.0,9.25,0.83,0.0
20231027:0630,0.03,0.0,5.62,0.08,3.34,9.25,0.69,0.0
20231027:0730,13.4,0.0,27.64,0.42,11.37,8.85,0.83,0.0
20231027:0830,35.53,0.0,55.95,0.84,18.12,9.12,0.83,0.0
20231027:0930,45.64,0.0,68.21,1.02,23.07,9.63,1.1,0.0
20231027:1030,52.95,0.0,76.95,1.16,25.75,9.97,1.38,0.0
20231027:1130,56.61,0.0,81.32,1.22,25.82,10.3,1.66,0.0
20231027:1230,28.07,0.0,46.99,0.71,23.29,10.58,1.72,0.0
20231027:1330,26.99,0.0,45.61,0.69,18.46,10.43,1.93,0.0
20231027:1430,12.96,0.0,27.15,0.41,11.81,10.14,2.76,0.0
20231027:1530,1.09,0.0,8.16,0.12,3.84,10.01,3.45,0.0
20231027:1630,0.0,0.0,0.0,0.0,0.0,9.67,3.38,0.0
20231027:1730,0.0,0.0,0.0,0.0,0.0,9.44,3.59,0.0
20231027:1830,0.0,0.0,0.0,0.0,0.0,9.33,3.66,0.0
20231027:1930,0.0,0.0,0.0,0.0,0.0,9.4,3.86,0.0
20231027:2030,0.0,0.0,0.0,0.0,0.0,9.41,3.72,0.0
20231027:2130,0.0,0.0,0.0,0.0,0.0,9.15,3.79,0.0
20231027:2230,0.0,0.0,0.0,0.0,0.0,8.86,3.66,0.0
20231027:2330,0.0,0.0,0.0,0.0,0.0,8.74,3.31,0.0
20231028:0030,0.0,0.0,0.0,0.0,0.0,8.57,2.97,0.0
20231028:0130,0.0,0.0,0.0,0.0,0.0,8.54,2.76,0.0
20231028:0230,0.0,0.0,0.0,0.0,0.0,8.64,2.76,0.0
20231028:0330,0.0,0.0,0.0,0.0,0.0,8.81,2.83,0.0
20231028:0430,0.0,0.0,0.0,0.0,0.0,9.05,3.1,0.0
20231028:0530,0.0,0.0,0.0,0.0,0.0,9.12,3.38,0.0
20231028:0630,0.0,0.0,5.08,0.08,3.07,9.07,3.79,0.0
20231028:0730,23.46,0.0,40.88,0.61,11.09,9.14,3.86,0.0
20231028:0830,47.95,0.0,70.75,1.06,17.81,9.56,4.34,0.0
20231028:0930,59.16,0.0,84.08,1.26,22.75,10.36,5.1,0.0
20231028:1030,65.04,0.0,91.08,1.37,25.41,10.85,4.9,0.0
20231028:1130,78.33,0.0,106.55,1.6,25.49,11.12,4.14,0.0
20231028:1230,81.62,0.0,110.43,1.66,22.96,11.37,4.14,0.0
20231028:1330,61.04,0.0,86.67,1.3,18.15,11.34,3.93,0.0
20231028:1430,42.08,0.0,64.33,0.97,11.51,11.63,3.66,0.0
20231028:1530,6.56,0.0,17.88,0.27,3.56,11.45,3.52,0.0
20231028:1630,0.0,0.0,0.0,0.0,0.0,10.46,3.24,0.0
20231028:1730,0.0,0.0,0.0,0.0,0.0,10.21,3.38,0.0
20231028:1830,0.0,0.0,0.0,0.0,0.0,9.76,3.24,0.0
20231028:1930,0.0,0.0,0.0,0.0,0.0,9.3,3.31,0.0
20231028:2030,0.0,0.0,0.0,0.0,0.0,9.32,3.24,0.0
20231028:2130,0.0,0.0,0.0,0.0,0.0,9.56,3.31,0.0
20231028:2230,0.0,0.0,0.0,0.0,0.0,9.47,3.38,0.0
20231028:2330,0.0,0.0,0.0,0.0,0.0,9.4,3.45,0.0
20231029:0030,0.0,0.0,0.0,0.0,0.0,9.79,3.59,0.0
20231029:0130,0.0,0.0,0.0,0.0,0.0,10.2,3.79,0.0
20231029:0230,0.0,0.0,0.0,0.0,0.0,10.36,4.0,0.0
20231029:0330,0.0,0.0,0.0,0.0,0.0,10.67,4.28,0.0
20231029:0430,0.0,0.0,0.0,0.0,0.0,10.86,4.41,0.0
20231029:0530,0.0,0.0,0.0,0.0,0.0,10.86,4.28,0.0
20231029:0630,4.91,0.0,15.2,0.23,2.81,10.91,4.41,0.0
20231029:0730,27.55,0.0,46.37,0.7,10.8,11.18,5.66,0.0
20231029:0830,58.28,0.0,83.42,1.25,17.51,11.52,5.79,0.0
20231029:0930,111.37,0.0,144.36,2.17,22.43,11.87,5.59,0.0
20231029:1030,135.81,0.0,172.54,2.59,25.08,12.56,5.1,0.0
20231029:1130,128.68,0.0,165.14,2.48,25.15,13.44,4.83,0.0
20231029:1230,93.35,0.0,125.06,1.88,22.64,13.92,4.9,0.0
20231029:1330,51.13,0.0,75.66,1.14,17.84,13.57,5.17,0.0
20231029:1430,31.69,0.0,51.94,0.78,11.22,13.12,4.14,0.0
20231029:1530,4.6,0.0,14.8,0.22,3.28,13.13,4.69,0.0
20231029:1630,0.0,0.0,0.0,0.0,0.0,12.93,5.17,0.0
20231029:1730,0.0,0.0,0.0,0.0,0.0,12.28,5.45,0.0
20231029:1830,0.0,0.0,0.0,0.0,0.0,12.15,5.45,0.0
20231029:1930,0.0,0.0,0.0,0.0,0.0,12.23,4.62,0.0
20231029:2030,0.0,0.0,0.0,0.0,0.0,12.04,4.55,0.0
20231029:2130,0.0,0.0,0.0,0.0,0.0,11.89,4.62,0.0
20231029:2230,0.0,0.0,0.0,0.0,0.0,11.81,4.9,0.0
20231029:2330,0.0,0.0,0.0,0.0,0.0,11.85,4.97,0.0
20231030:0030,0.0,0.0,0.0,0.0,0.0,11.7,4.83,0.0
20231030:0130,0.0,0.0,0.0,0.0,0.0,11.55,4.69,0.0
20231030:0230,0.0,0.0,0.0,0.0,0.0,11.33,4.34,0.0
20231030:0330,0.0,0.0,0.0,0.0,0.0,11.21,4.21,0.0
20231030:0430,0.0,0.0,0.0,0.0,0.0,11.15,4.07,0.0
20231030:0530,0.0,0.0,0.0,0.0,0.0,10.93,3.86,0.0
20231030:0630,0.84,0.0,7.62,0.11,2.54,10.6,3.45,0.0
20231030:0730,17.55,0.0,33.44,0.5,10.52,10.83,4.07,0.0
20231030:0830,34.85,0.0,55.46,0.83,17.21,11.28,4.21,0.0
20231030:0930,78.72,0.0,107.27,1.61,22.11,11.7,4.07,0.0
20231030:1030,100.57,0.0,132.72,1.99,24.75,12.37,3.38,0.0
20231030:1130,68.2,0.0,95.76,1.44,24.82,13.14,3.1,0.0
20231030:1230,54.56,0.0,80.12,1.2,22.32,14.52,3.66,0.0
20231030:1330,70.71,0.0,99.55,1.5,17.53,15.37,3.66,0.0
20231030:1430,36.0,0.0,57.87,0.87,10.93,15.56,2.83,0.0
20231030:1530,5.48,0.0,16.36,0.25,3.01,14.96,2.55,0.0
20231030:1630,0.0,0.0,0.0,0.0,0.0,13.8,2.48,0.0
20231030:1730,0.0,0.0,0.0,0.0,0.0,13.25,2.55,0.0
20231030:1830,0.0,0.0,0.0,0.0,0.0,12.97,2.55,0.0
20231030:1930,0.0,0.0,0.0,0.0,0.0,12.5,1.66,0.0
20231030:2030,0.0,0.0,0.0,0.0,0.0,11.78,1.17,0.0
20231030:2130,0.0,0.0,0.0,0.0,0.0,11.5,0.69,0.0
20231030:2230,0.0,0.0,0.0,0.0,0.0,11.95,0.41,0.0
