actual_price,predicted_price,actual_P,predicted_P
58.49,67.281136,6923.0,4402.191
20.0,45.397114,14559.0,11623.149
4.5,12.6864395,18819.0,17166.139
1.0,-0.6215524,20507.0,19761.77
0.65,2.5115407,21393.0,20095.879
0.85,3.0791202,21404.0,20310.924
1.72,3.0791202,21685.0,20094.195
3.52,2.7350054,20959.0,19910.54
17.73,7.0081916,20502.0,19552.107
47.69,25.228645,19831.0,18870.887
101.64,56.276745,17052.0,17877.791
117.2,109.871445,12600.0,12838.11
125.41,126.854546,6231.0,7119.006
210.0,129.88434,1802.0,1924.1237
166.91,184.92137,660.0,450.5019
125.41,144.38322,632.0,399.22885
128.64,114.094315,629.0,493.12567
124.76,115.42388,564.0,377.1708
120.0,115.54532,479.0,369.19928
119.82,110.82316,407.0,350.024
120.0,111.764084,349.0,274.6319
117.1,116.669075,253.0,244.86935
119.82,121.02842,253.0,187.42345
124.59,122.70891,1075.0,805.75806
126.91,117.86613,5895.0,4905.0117
112.96,111.347595,12652.0,10561.886
72.88,98.37582,18021.0,16023.15
26.75,61.305126,21091.0,19629.393
24.17,21.360325,22785.0,20259.395
22.57,18.7869,23454.0,20214.855
18.16,20.032358,23429.0,20184.94
12.0,15.667462,22821.0,19914.236
24.2,16.119753,21060.0,19771.445
72.88,36.828503,18809.0,19112.166
94.78,89.058846,16091.0,16916.508
115.0,111.62886,13617.0,12472.114
126.68,129.4134,7456.0,6262.4805
154.76,151.56718,2015.0,2252.0327
152.03,152.64543,648.0,584.55316
127.91,133.99298,617.0,578.8552
128.37,120.34004,538.0,577.2625
123.17,119.60981,465.0,511.35794
121.86,118.21663,413.0,440.11823
122.11,116.373055,390.0,308.01984
123.17,119.99092,338.0,311.69196
125.97,123.77289,234.0,231.46918
125.07,128.9123,174.0,194.26875
128.31,129.17586,1141.0,864.1559
121.12,119.5802,6647.0,5333.8237
114.68,108.82773,14060.0,12277.964
80.4,100.53217,19068.0,17202.621
61.0,63.723225,21478.0,19979.338
46.01,52.37465,22822.0,20253.867
41.55,39.714836,23879.0,20102.242
41.11,35.029034,23925.0,20230.697
40.01,33.423687,23053.0,20145.88
51.77,35.70529,21519.0,19840.506
82.9,58.720966,19165.0,19168.17
114.67,94.240814,15420.0,17379.307
123.17,124.54747,10872.0,12468.735
139.03,135.8805,5151.0,6324.612
194.56,150.87166,1417.0,1696.5743
166.75,181.82819,462.0,423.34332
135.01,145.5354,432.0,542.69006
139.01,125.19233,337.0,402.22836
131.68,127.1598,253.0,336.9816
128.61,125.23416,170.0,268.3357
128.31,120.919395,148.0,231.5083
128.12,123.952736,144.0,225.32137
128.96,127.10092,143.0,139.97784
135.01,130.92102,104.0,48.8815
139.01,136.23404,952.0,773.50665
128.37,127.021454,5025.0,4606.195
124.19,111.666435,9985.0,10953.49
114.26,105.49237,14531.0,14175.247
80.27,95.11284,16612.0,16671.295
75.75,67.71129,19057.0,17612.537
70.0,64.650444,20044.0,19137.646
67.86,58.62398,20396.0,19694.283
65.0,58.290695,19962.0,19757.844
