actual_price,actual_P,hour,day_of_week,month,is_weekend,cloud_cover,predicted_price_h1,predicted_price_h2,predicted_price_h3,predicted_price_h4,predicted_price_h5,predicted_price_h6,predicted_price_h7,predicted_price_h8,predicted_price_h9,predicted_price_h10,predicted_price_h11,predicted_price_h12,predicted_price_h13,predicted_price_h14,predicted_price_h15,predicted_price_h16,predicted_price_h17,predicted_price_h18,predicted_price_h19,predicted_price_h20,predicted_price_h21,predicted_price_h22,predicted_price_h23,predicted_price_h24,predicted_P_h1,predicted_P_h2,predicted_P_h3,predicted_P_h4,predicted_P_h5,predicted_P_h6,predicted_P_h7,predicted_P_h8,predicted_P_h9,predicted_P_h10,predicted_P_h11,predicted_P_h12,predicted_P_h13,predicted_P_h14,predicted_P_h15,predicted_P_h16,predicted_P_h17,predicted_P_h18,predicted_P_h19,predicted_P_h20,predicted_P_h21,predicted_P_h22,predicted_P_h23,predicted_P_h24
54.62,33.38,18,2,5,0,99,50.032516,46.30508,38.072865,30.744745,27.036495,25.397419,20.35611,18.16825,20.281338,32.694023,42.198097,48.297882,48.322605,45.607475,37.31322,29.127539,24.825087,21.917097,22.504236,25.364012,31.482773,38.563168,47.01578,44.24877,5.472283,0.22557035,0.9944664,3.2775352,16.179775,8.901681,17.159336,21.687155,59.314228,76.31064,119.71464,249.02762,372.61145,515.23505,620.2665,677.94147,713.3855,684.1056,541.6963,393.8651,289.66968,192.15692,99.04007,26.697432
47.25,3.64,19,2,5,0,97,42.790905,38.38672,32.969616,27.622122,29.499386,25.062597,22.543844,25.07904,37.369488,49.912098,55.30602,52.14105,49.839478,45.884117,40.33781,30.56922,28.852154,24.907549,30.651814,39.166245,47.43085,49.46408,45.75791,43.184334,0.7029188,2.084713,3.90556,5.161791,8.296475,21.006245,23.256296,15.267923,61.825974,137.08424,221.2974,332.03397,481.9334,532.097,594.53424,597.20844,540.7136,484.00208,374.0359,272.7709,172.92079,80.49975,33.44942,5.2151437
43.86,0.25,20,2,5,0,62,37.779144,31.971601,26.145266,24.583984,23.129196,21.190445,22.97314,31.808973,41.63658,54.558846,50.00121,46.496593,41.89329,39.96181,32.569656,29.132032,28.986364,31.411528,37.283924,45.5575,49.46083,45.583256,43.703747,36.88397,-0.30648685,1.5480511,6.749983,8.811499,7.6746254,21.026463,29.42493,57.67484,121.568054,248.39075,388.73047,564.2351,682.5041,701.6357,700.2477,615.6377,522.5119,400.07,290.75793,173.49597,84.93371,21.075008,3.3275158,-0.31735098
38.82,0.18,21,2,5,0,22,32.83996,30.410141,24.340807,22.82039,20.461952,21.558472,33.794556,41.144417,48.811207,45.20707,38.429367,32.647877,29.308052,27.127409,25.890493,25.602003,30.135294,33.914772,43.13216,46.08986,46.139435,39.24487,34.572186,24.840412,-0.07876974,1.5533199,6.916525,7.425166,20.096735,41.480854,90.51623,161.95482,284.56772,440.59665,578.8414,733.3118,762.6189,717.51263,633.83875,515.8361,381.47034,250.55943,129.33655,57.15585,13.518645,4.6173015,1.2001406,-0.727232
36.14,0.26,22,2,5,0,9,32.757175,29.784756,27.850555,28.845467,29.236584,39.356945,54.695023,60.66934,48.867954,39.54075,33.674595,31.014118,25.884066,25.19012,25.70929,29.389536,40.740517,44.90923,46.86511,42.329308,39.340626,34.655373,28.288795,25.82854,0.21208099,1.6479938,6.450425,12.2100935,28.979864,70.11275,131.64279,277.85895,444.0246,601.9754,733.92535,814.6541,778.1105,726.63025,602.27673,456.7408,305.21426,173.19044,75.73651,28.327885,10.490792,4.546001,0.74254596,-0.78938913
35.45,0.25,23,2,5,0,13,32.345886,29.496752,26.710464,29.694378,41.606262,59.92545,67.71444,56.58897,44.7191,36.93824,30.428123,26.888279,23.782759,22.85446,23.897255,31.900137,40.351288,45.697018,41.536995,38.688248,33.051174,27.459314,26.068686,25.101385,0.27426428,1.9525207,6.8613634,14.791453,46.191364,121.973595,225.3287,412.84314,588.4917,689.1157,755.87506,765.2985,722.28467,638.66394,458.8679,315.96146,224.27577,113.83386,40.575886,24.224096,10.08727,4.546001,0.74254596,-0.78938913
34.96,0.33,0,3,5,0,51,33.827435,32.68177,35.73879,42.93106,54.04028,52.61384,46.428493,39.646008,34.773045,30.591576,29.468279,26.520313,31.157936,30.016733,43.61224,52.171078,54.839676,50.416477,40.957054,30.0374,23.14962,21.767857,22.899204,23.687225,3.8038173,7.659663,34.86938,95.86399,211.0307,350.73965,518.419,645.5182,702.6873,724.2439,711.14795,647.7549,530.49866,371.37323,199.7208,117.00493,43.648026,19.013975,3.3292704,4.600196,-1.6852851,0.04012452,-0.3664315,1.6830835
35.22,0.98,1,3,5,0,22,34.62723,36.083103,47.5273,58.86016,58.824158,53.634125,44.007694,38.318405,34.59165,28.56069,29.343431,27.441252,33.76846,42.093582,53.70753,50.764095,53.35465,44.62179,34.920616,26.31941,21.330688,21.846882,23.005182,23.458342,4.541536,17.655075,68.52139,163.9318,324.5863,486.9906,629.40576,696.8262,742.9478,754.4808,693.0969,555.00745,406.2429,237.61505,121.53029,70.21068,30.925856,17.678614,3.4828,1.5052441,-1.7978406,-0.26579368,-1.0240139,1.3306019
35.03,6.13,2,3,5,0,20,40.894135,57.118202,71.23586,70.90026,69.47072,62.22405,48.617992,40.35403,40.275772,34.729614,34.03502,38.29865,53.025608,54.738056,60.807995,57.96348,51.457603,38.266354,30.890608,25.386715,23.88807,23.801146,24.506046,24.818888,24.384115,75.34319,162.47011,292.1462,408.33704,539.3009,604.1063,672.5061,702.9657,641.3557,524.3171,391.12753,247.70963,127.52703,57.64181,40.664692,25.298166,18.514578,2.6140113,4.3135104,0.9783902,-1.588078,-1.2313579,1.9926662
35.66,41.83,3,3,5,0,24,47.261562,59.483646,69.167076,63.899765,54.2983,41.663185,39.802315,31.602093,34.439285,35.90659,40.81943,46.69959,59.319424,62.69306,63.945644,49.587234,40.738598,28.893194,28.2617,24.542833,22.266035,26.725092,28.123573,27.984966,59.402725,127.61609,264.8667,363.58514,468.08676,581.41534,639.3059,631.61194,589.51917,518.30664,354.5949,251.15338,132.14255,33.311073,20.20628,10.992995,12.417246,12.356151,2.4290776,0.24172682,4.382557,4.4669867,5.9315143,15.574602
35.49,135.62,4,3,5,0,95,44.18671,57.254326,52.30497,42.495037,31.577564,25.82405,29.465254,25.93592,29.619076,33.480564,39.635025,50.104115,59.307293,56.068848,44.491947,40.484188,35.322388,27.444513,26.261717,24.401087,23.772123,26.46288,28.583479,34.97971,123.60653,234.99559,402.79892,489.24542,585.22034,632.5142,525.3855,500.16373,455.49976,305.42172,161.23213,128.65808,61.917114,25.863787,7.406795,6.6306615,16.211908,10.734346,4.332374,4.1945653,9.925713,26.033916,46.36649,68.30612
32.41,322.73,5,3,5,0,77,38.370514,33.86368,30.484413,27.230675,19.927511,16.616089,15.690517,21.213053,29.9524,33.267838,38.809032,40.904186,41.092537,40.46823,35.002674,27.68313,23.80167,21.402176,22.312162,24.588482,25.177605,27.014126,29.654062,36.33136,292.52036,441.4735,610.2932,686.3801,704.291,637.61975,543.8747,435.31223,295.201,146.35884,59.261383,48.916862,15.724076,27.660002,29.07919,10.452405,27.284756,31.338097,26.99604,24.325989,29.663622,50.15582,112.310455,147.74127
34.24,557.07,6,3,5,0,25,32.22052,27.422823,23.748852,18.430954,14.477889,12.437652,13.660216,20.951384,30.1528,34.361725,38.011887,35.244026,29.999065,23.069466,18.836624,17.751173,18.836197,16.966642,21.842857,21.8564,25.076252,23.95968,31.39931,30.9357,538.5138,627.2882,688.9158,691.4624,687.475,604.5508,469.80405,372.21683,227.51485,119.44809,51.83108,43.278877,23.20592,33.41011,25.389294,14.905498,26.83598,34.88709,53.96471,65.090195,90.531845,167.12186,255.11597,313.99692
28.33,794.75,7,3,5,0,0,25.438622,23.973951,20.223707,16.68959,13.006372,12.992265,18.309525,26.572332,37.28158,33.226204,32.248646,27.9415,23.30008,19.814528,17.82706,19.560207,21.408638,20.477093,21.77169,19.926975,25.327074,29.831898,29.916985,26.055834,752.42706,805.2165,802.34015,766.3115,671.1512,585.93915,414.73004,264.60645,147.71918,39.05253,20.54128,15.457402,13.261755,13.175654,10.389435,17.115995,20.765596,29.590048,78.17161,72.01227,172.85602,303.42883,411.46133,477.00436
17.22,981.96,8,3,5,0,0,15.003195,11.572171,10.036829,8.0955515,7.106986,10.444116,23.586264,37.520245,32.882816,28.51042,23.610886,20.147861,16.247831,14.210335,12.826498,15.168483,22.578794,19.89432,23.155893,25.27607,35.67574,37.074997,27.618998,21.027962,983.8209,920.0421,837.34143,774.3856,608.0243,463.69406,286.72482,129.05031,45.02863,11.307728,6.7049923,6.1171203,6.3211484,7.2473845,7.129307,25.432644,34.12271,60.135998,135.39363,209.17578,361.94336,571.2155,638.30615,701.9278
2.39,1092.85,9,3,5,0,3,1.1416175,-1.2647228,-4.8766413,-1.7526084,4.311705,15.228295,30.264442,26.967499,24.172718,22.26446,18.328428,10.622242,7.8673368,9.82152,8.411473,8.542497,15.666986,18.94571,23.104832,29.000027,34.970642,26.268042,21.193354,14.276797,967.49457,867.64746,802.42474,678.59705,493.6122,310.6914,151.95035,41.419575,7.687193,4.917515,1.4502136,3.268434,2.641158,9.444859,9.299827,16.991804,36.28945,74.43934,139.4046,280.82288,477.59354,687.9267,824.6708,859.18365
1.86,1126.39,10,3,5,0,10,-0.84709704,-1.3376483,1.4539514,7.3006196,18.545946,27.817148,27.315897,22.354702,19.61902,21.125532,13.948004,7.7314963,6.242883,6.3751655,3.6772864,5.7971883,16.537273,19.357939,24.828388,31.113914,25.533249,20.059233,15.357967,14.866629,929.38055,829.06146,733.60846,562.3296,343.2914,155.61778,59.362156,21.155642,13.049615,3.4540527,7.323796,10.092475,6.3245068,9.649094,15.233985,20.879885,41.072254,106.62465,242.03963,378.03632,617.71783,775.4966,830.0203,832.1163
2.38,1130.03,11,3,5,0,9,-0.14067958,3.2649045,7.6036777,18.383049,28.166481,27.047575,25.531713,18.278957,16.392317,14.071557,8.52042,6.161242,5.1003737,5.1085343,5.6991873,10.539803,17.29958,25.444675,30.95219,26.721962,23.28885,19.397896,15.550112,13.418327,870.8833,718.3506,587.7348,377.0897,204.08925,68.24787,20.82511,14.970905,10.533217,6.824599,8.770294,11.878209,9.564371,11.178584,14.720541,20.855917,74.52717,197.39009,356.91742,540.2508,710.5922,815.4617,822.4503,803.31433
2.07,1060.89,12,3,5,0,11,3.1774697,9.791683,20.557554,27.758097,28.360592,28.083109,23.574533,16.53445,14.4776325,11.7528715,8.743666,6.5000777,6.4839373,8.195985,14.46056,20.829678,32.38293,34.805454,31.77319,27.06346,18.993637,17.551266,13.39415,13.368116,761.084,575.11707,399.74664,222.37082,84.23998,20.978252,10.732569,2.5749743,0.41632056,-3.664882,1.5538591,3.6832285,1.040867,5.7694407,19.990948,66.66669,176.02725,339.75174,539.50653,687.4684,816.5778,856.6801,857.2333,785.7307
2.97,909.32,13,3,5,0,14,7.967045,19.646482,26.250597,28.442516,29.325071,22.873205,20.571968,14.536993,11.017378,9.139094,7.0633235,6.471767,6.5379076,13.271587,24.762362,31.960602,39.349655,32.739388,27.195377,23.315153,17.248024,15.216743,13.105358,14.444018,643.09125,428.91583,231.30292,113.491,38.458603,21.159603,10.611702,2.5749743,-0.44757086,-3.8838575,1.652402,2.7243023,0.74467283,7.159271,56.57583,167.70586,337.10754,528.69305,689.6287,812.504,861.12415,876.9213,823.18854,712.395
5.26,725.65,14,3,5,0,23,16.720833,26.196058,35.018032,32.234844,24.392887,21.386274,15.864658,10.489182,8.392029,7.5196166,6.114386,9.142899,10.31998,24.052582,32.286404,40.435314,37.851273,28.650776,23.87734,17.799906,10.7401085,11.12186,13.1398945,16.720114,499.17575,278.49307,115.12481,33.66072,25.838518,3.1434216,0.5090527,7.3058596,-2.5208578,-3.3764536,-1.9438381,2.671794,6.4243436,51.39184,149.10364,312.7652,504.71234,675.6814,819.9494,877.5017,873.75946,860.6378,756.969,613.45734
19.61,500.63,15,3,5,0,24,27.509087,36.376656,33.98934,31.656572,25.158415,19.242027,13.366934,8.886297,7.671028,6.1667337,8.893551,13.544642,22.363173,28.87208,34.90919,41.262363,31.63601,23.547018,17.065222,12.76002,8.181417,11.031672,14.784481,22.381445,300.41376,160.95389,64.11411,10.111912,8.096237,-3.9347155,-1.9677984,6.0489964,-0.6349602,1.7875301,2.7429333,7.550122,45.071526,141.95158,286.63403,463.55695,608.3106,733.8061,811.7914,842.58307,826.9673,740.6178,582.2693,432.29752
31.83,283.31,16,3,5,0,17,36.360443,39.298313,32.46952,31.919823,22.723764,15.936871,11.977108,10.92974,10.791248,14.063211,19.903967,23.579485,37.30561,41.742496,44.53838,36.647438,28.439749,16.638498,9.223146,7.4364166,9.374329,12.852933,22.201923,30.857372,148.20045,50.316284,22.391438,-3.8902872,-0.62003815,-5.274237,-6.4353743,2.1450913,0.9270119,-0.90212005,7.9518824,35.608246,140.05424,297.33942,462.1554,585.1177,686.7063,814.88745,851.71844,822.6595,743.2859,584.8993,419.82922,268.7974
36.6,120.19,17,3,5,0,7,36.246803,34.92751,31.869709,27.829588,22.98598,18.217026,14.342206,14.156496,16.628633,19.48827,26.990688,37.612007,43.598164,44.74239,35.780743,28.473637,25.950644,18.112343,17.726103,19.779783,22.351469,26.988571,39.06002,39.40467,53.63636,23.088133,24.39791,3.5865657,9.827927,3.3968956,-7.694799,1.6890966,7.2568235,0.6537,33.907383,122.12015,271.99445,440.78052,531.4575,668.2869,766.4092,804.08234,761.05743,651.19415,510.10815,373.51083,241.94547,141.18874
37.57,36.85,18,3,5,0,5,35.705536,35.22461,29.83928,22.393406,18.677046,15.281285,14.479926,13.91727,16.764492,28.737259,39.77032,45.406918,44.264782,43.993664,35.33691,31.054913,27.164051,17.062342,17.025335,20.594017,26.497475,35.484055,42.234303,38.95993,12.326715,10.904012,-1.3962253,4.1295066,9.460341,-0.027765624,-9.067492,-5.1073995,11.283602,25.408699,81.52193,235.61893,401.23898,519.31335,612.9788,704.80475,732.1425,684.9025,570.85913,426.69254,322.3587,220.29028,96.772575,33.60188
35.06,4.92,19,3,5,0,47,33.715027,28.101503,22.259466,19.099321,17.714634,15.309329,13.247777,11.790561,23.008993,36.754658,40.194523,38.0162,38.004913,34.994003,29.047491,21.947943,20.416138,15.605685,18.674278,26.682255,31.716251,35.816483,36.300117,34.418022,-0.13523385,2.1105833,1.6408288,4.218254,2.014881,6.330006,1.9141135,14.735027,54.022102,128.56224,218.14952,377.74814,532.70654,616.95386,670.01416,671.3491,603.29266,503.2656,421.13138,308.34988,205.2613,109.85799,43.17729,6.2214756
35.04,0.47,20,3,5,0,59,29.724283,25.12005,19.908344,18.893341,17.625673,14.918715,16.07374,23.73048,34.748196,45.848473,43.2298,38.689163,33.360207,32.119884,26.082052,23.302692,23.97727,22.699318,29.681904,34.75549,37.436558,35.377823,36.506824,33.591537,-0.14358874,-0.8283292,2.8553185,2.352138,-0.921975,7.5967135,4.4426665,31.63185,96.57887,219.67162,359.55786,549.6828,635.42725,655.46954,681.6188,616.9045,543.07806,438.9853,305.5245,182.70122,81.05039,25.029926,4.0190086,-0.28247628
28.98,0.37,21,3,5,0,61,27.074686,26.06699,21.088947,19.551401,20.552168,20.327898,30.540142,37.660854,48.440735,45.688675,39.568462,35.953705,31.805557,30.83814,26.799524,25.096607,34.16405,34.009754,42.593746,42.058304,39.8831,38.234978,38.32549,31.745508,-0.44333035,-0.37128833,4.5923214,4.1383452,11.677976,21.561844,65.31748,146.7391,258.48975,406.2322,548.23016,675.01544,714.021,681.2647,655.3481,567.0448,447.76434,280.72446,128.7426,56.16358,14.110461,5.5002437,1.5633377,0.04413365
22.51,0.26,22,3,5,0,21,21.68589,20.189194,16.694845,16.935997,18.44443,26.868078,41.9469,50.091537,47.67485,39.2648,34.003212,30.71801,23.33742,19.622377,19.298075,21.992725,32.934227,41.744083,45.18268,39.847397,37.3726,33.61766,25.498434,22.827814,-0.07876974,1.3651012,4.8981733,5.362556,15.255775,40.76956,107.97145,251.81175,426.57404,571.92725,709.70636,783.20483,778.26556,742.06085,636.9606,484.1816,310.706,180.5428,89.732346,35.16358,11.409425,4.6173015,1.1569353,-0.690163
13.63,0.19,23,3,5,0,26,12.536905,13.199738,12.866544,15.073892,26.5878,37.96865,44.738914,41.91373,41.33754,32.63179,26.13214,21.316528,18.74524,16.061312,16.675734,24.563267,32.383926,38.22761,35.726402,32.58538,23.750956,18.507069,18.1051,19.145765,-0.07876974,1.3651012,4.580288,7.3923984,34.805206,106.69868,202.97336,391.42032,558.0778,685.1451,763.282,797.8646,746.9512,647.51483,475.06714,310.81897,214.63751,118.7497,61.314,29.52532,11.409425,4.692664,1.2048868,-0.4931976
14.07,0.22,0,4,5,0,77,13.4096155,14.908375,21.640656,30.225418,43.229877,42.269547,36.03791,31.715067,25.723173,18.446424,17.150465,12.737791,13.308909,13.458889,27.23539,39.667538,36.645023,34.23081,29.433445,16.724087,10.23422,5.8707376,8.558182,13.385826,3.5959232,9.934491,36.722458,99.64454,203.79611,358.2036,525.7314,626.45044,677.7032,719.41516,711.87103,650.71063,563.1499,410.26105,221.51855,107.04123,56.978172,30.149185,20.197535,6.385871,0.14726692,1.4010696,0.9929692,3.5741062
13.31,0.65,1,4,5,0,41,13.979139,16.582176,28.747875,43.16559,45.598564,39.902374,33.001312,30.49012,25.294825,18.256514,17.952543,14.984982,18.347084,24.124813,35.776833,39.431713,37.731216,29.792854,22.667793,13.053274,9.095721,7.5335193,10.754735,14.283224,12.173983,39.323456,99.34601,201.71112,337.90814,483.39102,620.3572,682.4234,732.9877,747.71716,696.70044,588.45807,448.77762,282.43317,133.89233,71.679756,44.533817,30.82508,20.097025,5.838169,1.4427255,2.7554605,0.70902514,3.200572
9.68,4.71,2,4,5,0,1,16.692385,29.013327,39.742172,45.010162,40.94193,37.252308,29.270987,23.495237,19.448896,19.070765,18.728455,22.046158,32.37059,36.56265,40.58401,41.3687,31.78285,24.41719,14.087578,9.253074,8.384783,6.7175126,9.7976,13.093797,35.656258,104.25496,192.89415,335.98035,464.11,596.70776,674.8989,757.78937,754.6709,703.29346,563.70404,431.59256,269.2622,140.8412,52.30519,41.564697,27.499548,11.313525,11.369466,10.311497,0.5210798,0.45730805,0.014754428,5.5323
12.73,22.62,3,4,5,0,25,25.19684,35.155865,42.970142,41.465714,29.902403,23.381859,14.016964,10.500262,11.507368,14.556388,17.82765,22.320301,28.195805,30.200293,32.270275,23.656683,16.287695,10.498941,7.4578605,4.5127435,3.900181,3.0457773,4.844978,12.226028,72.732895,146.59396,266.36496,391.92154,462.9599,585.6562,636.3361,628.2305,588.4824,492.693,348.48386,220.28279,122.54346,33.775967,8.887706,9.372945,13.920756,12.616196,6.177815,8.396348,5.824893,3.1422222,6.66112,34.427174
27.99,52.43,4,4,5,0,66,38.406757,47.56811,41.252293,33.775204,25.502632,18.04382,15.632647,11.848091,14.480984,20.369999,29.718481,34.188667,43.503685,37.244923,26.691566,22.50182,14.054925,8.163441,7.781178,4.5034795,2.926438,4.672414,8.930559,21.058796,179.82124,305.65512,442.65784,574.4587,644.8173,656.7144,607.0607,568.23987,499.1883,353.8043,223.76768,87.32243,30.028446,32.030956,7.119978,0.70263034,13.370798,16.341238,4.982666,1.0256593,2.9525175,7.5570087,29.99956,91.96728
32.27,106.11,5,4,5,0,90,36.530327,32.389988,28.021856,24.348562,16.658335,12.472005,10.133107,15.928944,23.068007,27.329676,34.611576,35.566498,35.856712,27.471481,22.091885,14.134111,10.732178,5.6678295,9.185045,7.2733426,11.522692,13.119942,13.924786,23.131783,261.11893,379.08826,477.39404,567.308,568.1846,567.3927,549.01886,472.32455,361.5154,233.92528,113.24686,45.167114,16.788942,23.179672,7.799783,1.0596195,13.377518,17.982624,16.075933,6.077066,-0.12643942,46.737267,89.97282,214.06381
33.37,169.65,6,4,5,0,100,30.828833,24.831425,20.432533,14.530582,10.238507,8.512538,11.146602,18.687849,26.645746,29.57587,32.686356,31.625824,26.469913,20.27642,11.143216,8.379705,5.722917,3.2240162,6.6399975,5.493156,11.338148,13.288257,16.833807,17.762081,350.95953,416.2647,464.9559,453.73953,494.2902,480.16406,420.39316,342.09232,208.3926,116.002045,49.109512,13.824125,5.158519,7.5711193,17.53916,10.5598755,13.427446,26.674828,35.147907,39.45721,36.315098,124.87284,233.91426,353.86813
21.44,251.32,7,4,5,0,100,19.044737,14.69003,9.725921,8.837327,4.500255,2.9145932,7.248111,16.77757,27.7517,24.107143,20.795172,20.401497,12.685755,8.553081,2.7855494,2.410324,2.831723,4.1125846,7.4474072,5.782087,13.693924,19.923103,16.40155,10.631981,381.97998,412.91696,475.76486,415.07153,399.77036,403.88876,356.53033,204.5365,106.39014,24.65893,3.5327187,3.2122257,1.0379307,6.49558,15.414618,11.267912,17.973927,34.03835,40.085384,58.81601,81.425896,181.42929,310.24768,503.00287
4.29,337.64,8,4,5,0,100,1.3897976,-2.9589164,-4.3893676,-5.030181,-3.1119528,-0.41901553,9.831864,23.196842,17.484558,16.89629,12.455572,6.247706,1.5179121,2.1276617,-0.82668424,-3.1331496,-3.1111326,-2.995285,1.5660856,5.0012436,11.3159,16.598032,8.318942,1.6183811,435.30087,453.76373,453.8922,426.28833,407.79483,360.95532,227.60481,132.18175,33.3084,12.893534,3.3103137,2.713348,1.7658476,7.791856,12.449747,14.434657,24.115852,33.086025,64.93214,91.82292,183.91055,324.55173,461.25266,654.1129
1.46,423.25,9,4,5,0,100,-2.7045958,-5.143633,-7.3602896,-5.3034534,-2.864716,3.8472097,14.082419,13.970667,9.653527,7.7928224,2.842696,1.3687842,-1.7097654,0.53735083,-2.9188144,-7.22783,-5.3191705,-4.1416144,1.1921337,4.8453517,7.424249,2.0366356,-4.6461945,-6.9578266,437.491,445.32922,433.72812,413.36905,361.0699,225.9242,125.2403,49.89773,24.955704,13.121561,1.2907271,5.1283855,4.9256988,7.5236344,15.445511,20.50528,31.337759,43.956604,91.500824,139.0122,256.87012,413.49313,564.94073,714.5147
0.65,499.54,10,4,5,0,100,-2.7681797,-5.915392,-2.4292014,0.9067195,7.8352704,15.445662,15.450266,13.349321,9.820573,8.609169,1.1885443,0.26189178,-0.91355586,-0.4988145,-2.7930179,-4.5231895,0.30720437,1.1936038,7.6339326,7.6849833,0.40242645,-3.3528426,-10.426175,-13.402676,472.23062,466.2385,408.0448,353.02942,234.85983,115.6122,59.641064,21.277164,24.90963,11.34539,1.0687,4.397,5.900203,9.666858,14.286779,29.654839,35.37975,57.396152,149.04314,232.48218,400.9629,580.9896,704.09814,749.9516
0.33,532.22,11,4,5,0,100,-2.1215336,-0.43663466,3.7609897,13.400721,19.687765,18.618334,15.450266,10.095125,9.167302,6.133516,-0.5041646,0.8674219,-0.7195873,-0.83245605,-2.3802075,-1.2405618,3.8151436,8.870171,17.637163,7.247826,-1.4781309,-5.780298,-13.332418,-13.116709,485.4938,436.26184,352.52698,243.15613,129.16771,60.653736,28.324507,19.961138,21.122211,8.529634,-0.040647775,4.3225503,4.7329144,7.4058146,12.858339,24.771248,46.45104,108.225464,242.55785,373.19992,552.69507,700.93567,763.4127,784.75757
-0.94,544.95,12,4,5,0,99,0.50165814,5.484342,14.211285,19.09713,17.972078,18.343605,12.555368,7.5429816,7.7424035,3.081995,-0.1651915,0.3303935,-1.2676045,0.7980081,2.5195565,9.38973,13.040328,17.620714,13.60279,3.5410101,-5.15171,-9.03051,-15.9782,-15.796893,462.3029,361.96848,260.4149,136.93675,76.63478,41.045795,29.42456,24.920168,30.804451,18.312777,11.811843,9.21142,9.016011,10.84021,15.221161,43.839676,103.26026,219.69716,330.0141,510.78397,636.00543,732.851,776.37067,768.6593
-0.11,518.9,13,4,5,0,91,3.0426893,11.458682,17.457052,18.518703,18.664707,13.234697,8.060377,3.1285598,2.1042082,-1.8765678,-4.9929056,-1.0920749,-2.0985687,4.6778297,8.611896,13.048109,11.24492,8.918835,2.6403856,-5.3249516,-11.110479,-15.911525,-18.4745,-16.932217,385.9842,264.75397,181.66486,94.13372,52.44479,34.44599,23.27126,25.155949,30.146023,22.195868,19.582855,21.287745,9.093903,15.850998,52.594948,131.74104,264.936,382.58673,509.4533,637.18524,676.9746,754.854,764.1113,716.39386
1.78,446.97,14,4,5,0,92,9.98678,18.726233,23.349966,21.890186,15.340494,11.350002,3.6482108,0.11654444,-0.4308304,-1.4210075,-2.2531545,1.4061344,0.23354807,5.2677946,12.539301,17.1009,12.810428,12.553164,3.3718877,-3.0711403,-10.634526,-14.467511,-12.894579,-8.531981,305.52515,181.91501,123.49838,72.31952,41.581337,27.262873,25.08356,22.975498,30.146023,22.452528,19.645433,20.91691,13.4520645,46.181774,135.2445,265.99988,393.60385,534.2019,602.2877,642.05115,675.7048,697.8177,649.37494,591.3898
11.8,359.75,15,4,5,0,83,22.018486,29.496004,26.712746,24.340593,17.018503,9.236647,4.8154573,-0.8164503,-4.63109,-4.3461056,-1.5023148,4.6861973,6.7329316,13.334153,21.117317,30.682835,18.648685,11.480704,4.8911014,-3.3640344,-11.958665,-7.428689,-0.9455264,7.517176,218.77855,106.41131,71.03288,49.374916,34.27543,21.891464,21.550566,25.850174,31.539991,21.127695,11.791159,11.662163,39.58484,110.56946,253.09679,392.81555,529.5151,630.0044,708.94446,692.70605,678.0783,624.9652,501.8249,397.57776
18.73,250.08,16,4,5,0,59,25.315615,26.394415,22.902538,20.814667,11.247535,5.104233,1.1173687,-0.6870234,-3.2129035,-2.8126047,0.571665,5.8659816,7.6345444,13.882789,22.912659,17.567255,8.787282,7.6965203,5.792178,1.2903609,1.2367005,4.226362,6.8935466,14.8170595,145.63731,69.48846,32.687794,21.468456,13.235823,7.894674,3.8603935,11.933223,28.48587,16.155636,14.387739,19.381454,107.295425,238.32155,378.4248,500.43692,645.44446,716.96576,739.34686,674.7214,611.73956,498.98828,363.99048,256.6685
23.1,124.86,17,4,5,0,14,23.991613,24.758379,19.853085,15.079543,10.781873,4.401781,0.065520704,-0.27205518,1.34521,2.8392022,8.480393,10.623505,15.13554,15.251892,11.72069,7.796796,2.4006777,-0.924714,-1.0034387,-0.38547793,2.8497736,6.677911,13.847015,20.013128,70.30322,36.505222,36.148438,7.7572827,25.324078,17.055658,13.6289625,15.952369,32.654366,17.483995,36.472656,87.46442,242.78777,414.33743,504.78656,666.96344,740.44147,785.5073,745.7924,628.0555,485.10086,346.66556,233.41786,148.3387
37.29,45.21,18,4,5,0,90,34.5144,32.80499,27.046452,19.174385,14.327436,9.409859,4.5335183,-0.15620302,0.4283623,6.390502,11.79789,17.510954,20.19916,24.54959,18.914812,17.983004,9.757224,0.4982853,1.0913818,1.8952062,7.0962896,18.038166,20.363176,27.583857,16.274578,7.550408,1.2114202,4.8322115,6.0390763,1.7811683,1.0078545,2.4211535,26.088043,28.666124,65.513885,211.25365,349.82654,478.87384,570.0757,633.94745,666.6281,634.09344,531.0791,378.86176,279.95782,198.19652,111.14354,51.6814
